TFBS_chr	TFBS_start	TFBS_end	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	additional_1	additional_2	additional_3	WT_Stem_footprints_score	AhRKO_Diff_footprints_score	WT_Diff_footprints_score	AhRKO_Stem_footprints_score	WT_Stem_footprints_bound	AhRKO_Diff_footprints_bound	WT_Diff_footprints_bound	AhRKO_Stem_footprints_bound	WT_Stem_footprints_AhRKO_Diff_footprints_log2fc	WT_Stem_footprints_WT_Diff_footprints_log2fc	WT_Stem_footprints_AhRKO_Stem_footprints_log2fc	AhRKO_Diff_footprints_WT_Diff_footprints_log2fc	AhRKO_Diff_footprints_AhRKO_Stem_footprints_log2fc	WT_Diff_footprints_AhRKO_Stem_footprints_log2fc
10	59566672	59566680	_TEAD3_MA0808.1	8.80241	-	10	59566132	59566864	Interval_7867	0	+	0.03069	0.01694	0.03198	0.04019	0	0	0	0	0.32674	-0.02717	-0.18906	-0.35391	-0.5158	-0.16189
10	59587083	59587091	_TEAD3_MA0808.1	9.25013	+	10	59586578	59587857	Interval_7871	0	+	0.25002	0.08752	0.12201	0.33486	0	0	0	1	1.20375	0.8514	-0.37343	-0.35235	-1.57718	-1.22483
10	59593829	59593837	_TEAD3_MA0808.1	9.25013	+	10	59592681	59595000	Interval_7872	0	+	0.07645	0.08827	0.11007	0.08305	0	0	0	0	-0.1428	-0.37399	-0.08147	-0.2312	0.06133	0.29252
10	59638776	59638784	_TEAD3_MA0808.1	9.25013	-	10	59638492	59638982	Interval_7879	0	+	0.6001	0.1999	0.11546	0.45451	1	0	0	1	1.42664	2.06197	0.37419	0.63532	-1.05245	-1.68777
10	59642781	59642789	_TEAD3_MA0808.1	8.80241	+	10	59641933	59643333	Interval_7880	0	+	1.74645	1.02068	0.75075	1.6438	1	1	1	1	0.75368	1.1787	0.08551	0.42502	-0.66817	-1.09319
10	59724880	59724888	_TEAD3_MA0808.1	8.49316	+	10	59724144	59725327	Interval_7888	0	+	1.95925	1.42983	1.34118	2.26669	1	1	1	1	0.44455	0.53448	-0.20664	0.08993	-0.65119	-0.74112
10	59733834	59733842	_TEAD3_MA0808.1	9.25013	-	10	59733031	59734046	Interval_7890	0	+	0.28373	0.13153	0.13709	0.25209	0	0	0	0	0.92772	0.88093	0.14976	-0.04679	-0.77796	-0.73117
10	59779948	59779956	_TEAD3_MA0808.1	8.80241	-	10	59779604	59780201	Interval_7897	0	+	0.13516	0.09505	0.06073	0.10191	0	0	0	0	0.38227	0.81588	0.30929	0.43361	-0.07298	-0.50659
10	59880057	59880065	_TEAD3_MA0808.1	9.25013	-	10	59878985	59881318	Interval_7910	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
10	59880290	59880298	_TEAD3_MA0808.1	9.25013	+	10	59878985	59881318	Interval_7910	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
10	59921117	59921125	_TEAD3_MA0808.1	8.80241	-	10	59919640	59921853	Interval_7916	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
10	60151060	60151068	_TEAD3_MA0808.1	8.80241	+	10	60150600	60152876	Interval_7932	0	+	0.69839	0.59286	0.30831	0.86451	1	1	1	1	0.22343	1.09027	-0.29378	0.86684	-0.5172	-1.38405
10	60162324	60162332	_TEAD3_MA0808.1	8.80241	+	10	60160820	60163320	Interval_7933	0	+	2.12457	1.21425	0.65704	1.94317	1	1	1	1	0.78863	1.63877	0.12645	0.85013	-0.66219	-1.51232
10	60162915	60162923	_TEAD3_MA0808.1	8.80241	+	10	60160820	60163320	Interval_7933	0	+	0.23557	0.22429	0.10881	0.28688	0	0	0	0	0.06094	0.90182	-0.2487	0.84088	-0.30964	-1.15052
10	60173807	60173815	_TEAD3_MA0808.1	8.80241	+	10	60170362	60174745	Interval_7934	0	+	0.23582	0.11831	0.06839	0.45438	0	0	0	1	0.81217	1.3709	-0.84852	0.55873	-1.6607	-2.21942
10	60191828	60191836	_TEAD3_MA0808.1	8.07055	+	10	60191353	60192327	Interval_7936	0	+	0.27636	0.12912	0.13719	0.34821	0	0	0	1	0.91496	0.84658	-0.29769	-0.06837	-1.21265	-1.14427
10	60191839	60191847	_TEAD3_MA0808.1	8.80241	+	10	60191353	60192327	Interval_7936	0	+	0.27636	0.12483	0.13719	0.34821	0	0	0	1	0.95267	0.84658	-0.29769	-0.10608	-1.25036	-1.14427
10	60798495	60798503	_TEAD3_MA0808.1	8.49316	+	10	60798090	60799661	Interval_7963	0	+	0.05784	0.11076	0.1155	0.05707	0	0	0	0	-0.63884	-0.68434	0.01174	-0.04551	0.65058	0.69609
10	60876979	60876987	_TEAD3_MA0808.1	8.49316	+	10	60876886	60877636	Interval_7970	0	+	0.01892	0.05049	0.11367	0.02448	0	0	0	0	-0.6443	-1.42743	-0.13639	-0.78312	0.50791	1.29104
10	60917359	60917367	_TEAD3_MA0808.1	8.80241	-	10	60916534	60917400	Interval_7972	0	+	0.00224	0.02616	0.0743	0	0	0	0	0	-0.68452	-1.50035	0.08445	-0.81583	0.76897	1.5848
10	61506630	61506638	_TEAD3_MA0808.1	9.25013	+	10	61506054	61507093	Interval_8009	0	+	0.41702	0.66984	0.23348	0.47118	1	1	0	1	-0.63845	0.7469	-0.16253	1.38535	0.47592	-0.90943
10	61507021	61507029	_TEAD3_MA0808.1	8.94088	+	10	61506054	61507093	Interval_8009	0	+	0.05	0.10904	0.05322	0.02208	0	0	0	0	-0.74623	-0.05234	0.55712	0.69389	1.30335	0.60946
10	62230459	62230467	_TEAD3_MA0808.1	8.94088	-	10	62228881	62231688	Interval_8045	0	+	0.18078	0.2402	0.14797	0.23012	0	0	0	0	-0.34783	0.2354	-0.29443	0.58323	0.05341	-0.52982
10	62413069	62413077	_TEAD3_MA0808.1	8.49316	+	10	62412800	62414019	Interval_8059	0	+	0.15666	0.2342	0.22184	0.1565	0	0	0	0	-0.4855	-0.41824	0.00119	0.06726	0.48669	0.41943
10	63128484	63128492	_TEAD3_MA0808.1	8.49316	-	10	63128038	63128807	Interval_8084	0	+	0.16146	0.05316	0.11903	0.21616	0	0	0	0	1.13693	0.34672	-0.35096	-0.79021	-1.48788	-0.69767
10	66287252	66287260	_TEAD3_MA0808.1	8.49316	-	10	66287123	66287362	Interval_8111	0	+	0.00417	0.02766	0.06823	0	0	0	0	0	-0.6493	-1.35056	0.15345	-0.70126	0.80275	1.50401
10	66968671	66968679	_TEAD3_MA0808.1	8.07055	+	10	66968573	66970036	Interval_8122	0	+	0.09162	0.15624	0.3099	0.10278	0	0	1	0	-0.58669	-1.4303	-0.1199	-0.84361	0.46679	1.3104
10	67002761	67002769	_TEAD3_MA0808.1	8.94088	-	10	67002613	67004928	Interval_8124	0	+	0.50587	0.20993	0.17718	0.31481	1	0	0	1	1.13601	1.34115	0.62558	0.20514	-0.51042	-0.71556
10	67003353	67003361	_TEAD3_MA0808.1	9.25013	-	10	67002613	67004928	Interval_8124	0	+	0.90457	0.54984	0.30649	0.8814	1	1	1	1	0.68196	1.45438	0.03594	0.77243	-0.64602	-1.41844
10	67040610	67040618	_TEAD3_MA0808.1	8.07055	-	10	67040290	67041128	Interval_8126	0	+	0.14137	0.61617	0.60696	0.14801	0	1	1	0	-1.87167	-1.85118	-0.05268	0.02048	1.81898	1.7985
10	67107234	67107242	_TEAD3_MA0808.1	8.80241	-	10	67106693	67107792	Interval_8134	0	+	0.91249	0.62725	0.49349	0.70698	1	1	1	1	0.51532	0.83964	0.35182	0.32432	-0.1635	-0.48782
10	67126685	67126693	_TEAD3_MA0808.1	8.49316	-	10	67125981	67127715	Interval_8136	0	+	0.22335	0.20934	0.20999	0.23342	0	0	0	0	0.07975	0.07595	-0.05472	-0.0038	-0.13447	-0.13067
10	67187066	67187074	_TEAD3_MA0808.1	9.25013	-	10	67185356	67187659	Interval_8142	0	+	0.40509	0.45665	0.17573	0.47402	1	1	0	1	-0.1591	1.05477	-0.20897	1.21386	-0.04988	-1.26374
10	67187439	67187447	_TEAD3_MA0808.1	9.25013	+	10	67185356	67187659	Interval_8142	0	+	0.16506	0.12391	0.10547	0.19152	0	0	0	0	0.32824	0.50366	-0.17741	0.17541	-0.50565	-0.68107
10	67459122	67459130	_TEAD3_MA0808.1	8.80241	+	10	67458791	67459586	Interval_8152	0	+	0.13473	0.05405	0.13027	0.14533	0	0	0	0	0.91425	0.03793	-0.08633	-0.87632	-1.00058	-0.12426
10	68008486	68008494	_TEAD3_MA0808.1	9.25013	-	10	68008292	68008685	Interval_8174	0	+	0.03752	0.07822	0.027	0.05676	0	0	0	0	-0.62762	0.21906	-0.33073	0.84668	0.2969	-0.54978
10	68127130	68127138	_TEAD3_MA0808.1	8.80241	-	10	68125721	68127986	Interval_8178	0	+	0.1753	0.18631	0.2181	0.15811	0	0	0	0	-0.07289	-0.26478	0.12172	-0.19189	0.19461	0.3865
10	68127599	68127607	_TEAD3_MA0808.1	9.25013	-	10	68125721	68127986	Interval_8178	0	+	0.04494	0.08791	0.08747	0.05502	0	0	0	0	-0.6073	-0.60222	-0.16708	0.00508	0.44023	0.43514
10	68157035	68157043	_TEAD3_MA0808.1	8.94088	-	10	68156397	68158956	Interval_8183	0	+	0.41034	0.49469	0.36399	0.46561	1	1	1	1	-0.24913	0.15775	-0.16801	0.40688	0.08112	-0.32576
10	68212148	68212156	_TEAD3_MA0808.1	9.25013	+	10	68210234	68213049	Interval_8187	0	+	0.08859	0.04238	0.03576	0.08717	0	0	0	0	0.66083	0.7862	0.01638	0.12537	-0.64445	-0.76982
10	68231747	68231755	_TEAD3_MA0808.1	8.49316	+	10	68229679	68232155	Interval_8188	0	+	0.67694	0.70349	0.52805	0.58017	1	1	1	1	-0.05267	0.33734	0.21009	0.39001	0.26275	-0.12726
10	68231784	68231792	_TEAD3_MA0808.1	8.49316	+	10	68229679	68232155	Interval_8188	0	+	0.73678	0.77108	0.52805	0.64186	1	1	1	1	-0.06256	0.45344	0.18877	0.516	0.25133	-0.26467
10	68238423	68238431	_TEAD3_MA0808.1	8.80241	+	10	68237226	68241704	Interval_8189	0	+	0.37034	0.32649	0.42728	0.34642	1	1	1	1	0.16425	-0.18869	0.08727	-0.35294	-0.07698	0.27597
10	68239835	68239843	_TEAD3_MA0808.1	8.94088	+	10	68237226	68241704	Interval_8189	0	+	0.1149	0.07008	0.0867	0.13538	0	0	0	0	0.50381	0.29594	-0.18229	-0.20787	-0.68611	-0.47823
10	68356408	68356416	_TEAD3_MA0808.1	8.49316	-	10	68354485	68357423	Interval_8196	0	+	0.256	0.17069	0.1776	0.30604	0	0	0	1	0.49615	0.44897	-0.22736	-0.04718	-0.72352	-0.67633
10	68377063	68377071	_TEAD3_MA0808.1	9.25013	-	10	68376365	68377981	Interval_8199	0	+	0.03602	0.02867	0.04033	0.03062	0	0	0	0	0.15271	-0.08256	0.1106	-0.23528	-0.04212	0.19316
10	68441023	68441031	_TEAD3_MA0808.1	8.80241	+	10	68440500	68441037	Interval_8202	0	+	0.02694	0.04119	0.01964	0.04507	0	0	0	0	-0.28962	0.17444	-0.35936	0.46407	-0.06973	-0.5338
10	68446615	68446623	_TEAD3_MA0808.1	9.25013	-	10	68445965	68447322	Interval_8203	0	+	0.24617	0.33985	0.26518	0.34085	0	1	0	1	-0.41212	-0.09369	-0.41595	0.31843	-0.00382	-0.32226
10	68446780	68446788	_TEAD3_MA0808.1	9.25013	+	10	68445965	68447322	Interval_8203	0	+	0.98295	0.88716	0.67652	0.94349	1	1	1	1	0.14226	0.51538	0.05691	0.37312	-0.08535	-0.45846
10	68537363	68537371	_TEAD3_MA0808.1	8.80241	+	10	68536910	68538049	Interval_8207	0	+	0.14828	0.09229	0.06117	0.12493	0	0	0	0	0.51857	0.91527	0.19416	0.3967	-0.32441	-0.72111
10	68587597	68587605	_TEAD3_MA0808.1	8.80241	+	10	68587181	68588197	Interval_8213	0	+	0.18522	0.0855	0.09327	0.18758	0	0	0	0	0.85838	0.76977	-0.01523	-0.08861	-0.87361	-0.785
10	68897407	68897415	_TEAD3_MA0808.1	8.80241	-	10	68897116	68898181	Interval_8224	0	+	0.21254	0.10672	0.0918	0.25404	0	0	0	0	0.79535	0.95329	-0.22182	0.15795	-1.01716	-1.17511
10	69872608	69872616	_TEAD3_MA0808.1	8.49316	+	10	69872085	69873740	Interval_8264	0	+	1.09937	0.96099	0.70888	0.97254	1	1	1	1	0.18731	0.60731	0.17071	0.42001	-0.0166	-0.4366
10	69924149	69924157	_TEAD3_MA0808.1	8.94088	+	10	69923322	69928834	Interval_8270	0	+	0.07728	0.16339	0.22675	0.0749	0	0	0	0	-0.80939	-1.20548	0.03032	-0.39609	0.83971	1.2358
10	69926708	69926716	_TEAD3_MA0808.1	9.25013	-	10	69923322	69928834	Interval_8270	0	+	0.31606	0.28629	0.28007	0.31103	1	0	0	1	0.12703	0.15504	0.02069	0.02801	-0.10633	-0.13435
10	70131620	70131628	_TEAD3_MA0808.1	8.80241	+	10	70131565	70133370	Interval_8286	0	+	0.05037	0.0949	0.09897	0.06803	0	0	0	0	-0.59336	-0.63716	-0.26516	-0.04379	0.32821	0.372
10	70132675	70132683	_TEAD3_MA0808.1	8.94088	-	10	70131565	70133370	Interval_8286	0	+	0.07695	0.0739	0.12967	0.06665	0	0	0	0	0.03909	-0.54797	0.13648	-0.58706	0.0974	0.68445
10	70263783	70263791	_TEAD3_MA0808.1	8.3798	+	10	70263764	70264316	Interval_8298	0	+	0.0161	0.02088	0.09908	0.02126	0	0	0	0	-0.124	-1.35509	-0.13342	-1.23108	-0.00942	1.22167
10	70263870	70263878	_TEAD3_MA0808.1	8.80241	+	10	70263764	70264316	Interval_8298	0	+	0.00737	0.02671	0.08101	0.01237	0	0	0	0	-0.5204	-1.40809	-0.15354	-0.88769	0.36686	1.25455
10	70288174	70288182	_TEAD3_MA0808.1	8.49316	+	10	70287570	70288566	Interval_8300	0	+	0.20193	0.28783	0.31164	0.16354	0	0	1	0	-0.44285	-0.54485	0.25252	-0.10201	0.69537	0.79737
10	70847160	70847168	_TEAD3_MA0808.1	9.25013	+	10	70847120	70848309	Interval_8305	0	+	0.01539	0.02826	0.04765	0.02708	0	0	0	0	-0.31606	-0.69058	-0.2898	-0.37452	0.02626	0.40078
10	71356420	71356428	_TEAD3_MA0808.1	8.94088	+	10	71354803	71356530	Interval_8322	0	+	0.09871	0.05937	0.14875	0.12078	0	0	0	0	0.49319	-0.45239	-0.21716	-0.94558	-0.71035	0.23523
10	71382023	71382031	_TEAD3_MA0808.1	8.80241	-	10	71381272	71383093	Interval_8326	0	+	1.04358	0.59152	0.58466	0.89475	1	1	1	1	0.78163	0.79745	0.21376	0.01583	-0.56787	-0.5837
10	71384512	71384520	_TEAD3_MA0808.1	9.25013	-	10	71384305	71384782	Interval_8327	0	+	0.62292	0.2324	0.17925	0.67543	1	0	0	1	1.29205	1.60889	-0.11043	0.31684	-1.40248	-1.71932
10	72644202	72644210	_TEAD3_MA0808.1	9.25013	+	10	72643935	72644666	Interval_8336	0	+	0.28786	0.28565	0.17769	0.21185	0	0	0	0	0.00984	0.59721	0.38433	0.58736	0.37449	-0.21288
10	74680507	74680515	_TEAD3_MA0808.1	8.49316	-	10	74680220	74681068	Interval_8342	0	+	0.02846	0.01572	0.01534	0.05974	0	0	0	0	0.31143	0.32184	-0.56239	0.01041	-0.87382	-0.88423
10	74680714	74680722	_TEAD3_MA0808.1	9.25013	-	10	74680220	74681068	Interval_8342	0	+	0.16648	0.11256	0.07666	0.19557	0	0	0	0	0.44376	0.83929	-0.19264	0.39552	-0.6364	-1.03193
10	74760593	74760601	_TEAD3_MA0808.1	8.07055	-	10	74760382	74761358	Interval_8343	0	+	0.05351	0.00853	0.05163	0.0267	0	0	0	0	0.98881	0.03023	0.50574	-0.95858	-0.48307	0.47551
10	74834482	74834490	_TEAD3_MA0808.1	8.94088	+	10	74834174	74835852	Interval_8345	0	+	0.54648	0.07766	0.11329	0.83656	1	0	0	1	2.34574	1.95582	-0.5821	-0.38992	-2.92784	-2.53792
10	74923089	74923097	_TEAD3_MA0808.1	8.3798	+	10	74922652	74923304	Interval_8349	0	+	0.38155	0.37038	0.17098	0.58861	1	1	0	1	0.03901	1.00841	-0.57969	0.9694	-0.6187	-1.5881
10	75060147	75060155	_TEAD3_MA0808.1	8.80241	+	10	75059263	75063459	Interval_8359	0	+	0.12054	0.12668	0.15918	0.13403	0	0	0	0	-0.05511	-0.31618	-0.11842	-0.26107	-0.06331	0.19776
10	75068925	75068933	_TEAD3_MA0808.1	8.94088	-	10	75068148	75069353	Interval_8360	0	+	0.21533	0.12169	0.11756	0.29747	0	0	0	0	0.66857	0.70658	-0.40635	0.03801	-1.07492	-1.11293
10	75104770	75104778	_TEAD3_MA0808.1	8.80241	-	10	75104156	75105581	Interval_8362	0	+	0.06774	0.05167	0.06514	0.06888	0	0	0	0	0.23991	0.03621	-0.01559	-0.2037	-0.2555	-0.0518
10	75166240	75166248	_TEAD3_MA0808.1	8.49316	+	10	75165877	75166638	Interval_8370	0	+	0.22469	0.13955	0.2137	0.17769	0	0	0	0	0.56737	0.06186	0.28542	-0.50551	-0.28195	0.22356
10	75206911	75206919	_TEAD3_MA0808.1	8.94088	-	10	75205762	75206929	Interval_8375	0	+	0.08642	0.08494	0.15035	0.10249	0	0	0	0	0.01738	-0.60154	-0.17638	-0.61892	-0.19376	0.42516
10	75241693	75241701	_TEAD3_MA0808.1	9.25013	+	10	75240272	75242274	Interval_8380	0	+	0.29433	0.14464	0.15137	0.25237	0	0	0	0	0.86663	0.81418	0.19525	-0.05244	-0.67137	-0.61893
10	75241991	75241999	_TEAD3_MA0808.1	8.80241	+	10	75240272	75242274	Interval_8380	0	+	0.22303	0.09868	0.1233	0.2348	0	0	0	0	0.93768	0.69736	-0.06383	-0.24031	-1.00151	-0.76119
10	75441444	75441452	_TEAD3_MA0808.1	9.25013	-	10	75440922	75442509	Interval_8397	0	+	0.02858	0.07964	0.10249	0.02363	0	0	0	0	-0.82923	-1.08702	0.11294	-0.25778	0.94218	1.19996
10	75795089	75795097	_TEAD3_MA0808.1	8.80241	+	10	75794712	75795394	Interval_8423	0	+	0.14641	0.24188	0.15827	0.14821	0	0	0	0	-0.60415	-0.09032	-0.01408	0.51383	0.59007	0.07625
10	75834067	75834075	_TEAD3_MA0808.1	8.49316	+	10	75833872	75837690	Interval_8426	0	+	0.26034	0.14521	0.21438	0.23551	0	0	0	0	0.70603	0.24211	0.12574	-0.46393	-0.5803	-0.11637
10	75930431	75930439	_TEAD3_MA0808.1	8.80241	+	10	75930202	75930753	Interval_8433	0	+	0.21511	0.10614	0.10408	0.21948	0	0	0	0	0.81595	0.83684	-0.02478	0.02089	-0.84072	-0.86161
10	76018771	76018779	_TEAD3_MA0808.1	8.49316	-	10	76018605	76019621	Interval_8440	0	+	0.01679	0.06721	0.06034	0.01989	0	0	0	0	-0.95206	-0.85382	-0.08061	0.09824	0.87145	0.77321
10	76019223	76019231	_TEAD3_MA0808.1	8.49316	-	10	76018605	76019621	Interval_8440	0	+	0.13428	0.23847	0.2285	0.13272	0	0	0	0	-0.68504	-0.63189	0.01319	0.05315	0.69823	0.64508
10	76346517	76346525	_TEAD3_MA0808.1	8.94088	+	10	76344550	76346854	Interval_8460	0	+	0.11495	0.12978	0.18566	0.10835	0	0	0	0	-0.13422	-0.55078	0.064	-0.41656	0.19822	0.61477
10	76525353	76525361	_TEAD3_MA0808.1	9.25013	-	10	76524900	76526157	Interval_8468	0	+	0.75184	0.72906	0.25505	0.47706	1	1	0	1	0.04227	1.43303	0.61764	1.39076	0.57538	-0.81539
10	76537756	76537764	_TEAD3_MA0808.1	8.80241	-	10	76537150	76538360	Interval_8470	0	+	1.52943	1.28686	1.48331	1.76575	1	1	1	1	0.2427	0.04311	-0.2027	-0.19959	-0.4454	-0.24581
10	77021764	77021772	_TEAD3_MA0808.1	8.07055	+	10	77021303	77023172	Interval_8488	0	+	0.03989	0.08011	0.13099	0.0414	0	0	0	0	-0.60599	-1.12592	-0.028	-0.51993	0.57799	1.09792
10	77142532	77142540	_TEAD3_MA0808.1	8.80241	+	10	77142087	77142879	Interval_8496	0	+	0.96691	0.55651	0.29593	1.17158	1	1	0	1	0.75813	1.59189	-0.26765	0.83376	-1.02578	-1.85953
10	77147482	77147490	_TEAD3_MA0808.1	9.25013	+	10	77146883	77147573	Interval_8497	0	+	0.37276	0.13314	0.1344	0.44002	1	0	0	1	1.26728	1.25665	-0.21919	-0.01064	-1.48648	-1.47584
10	77151235	77151243	_TEAD3_MA0808.1	8.80241	+	10	77151115	77152653	Interval_8498	0	+	0.14709	0.21111	0.09898	0.13827	0	0	0	0	-0.43025	0.43658	0.07077	0.86684	0.50102	-0.36581
10	77151347	77151355	_TEAD3_MA0808.1	8.3798	-	10	77151115	77152653	Interval_8498	0	+	0.07688	0.14169	0.10714	0.09023	0	0	0	0	-0.64923	-0.33954	-0.15972	0.30969	0.48951	0.17982
10	77226874	77226882	_TEAD3_MA0808.1	8.80241	-	10	77226839	77227356	Interval_8506	0	+	0.02801	0.10076	0.04475	0.02247	0	0	0	0	-1.0816	-0.32985	0.12818	0.75175	1.20977	0.45803
10	77251736	77251744	_TEAD3_MA0808.1	9.25013	+	10	77251018	77253088	Interval_8508	0	+	0.61845	0.36153	0.40274	0.54365	1	1	1	1	0.71758	0.57567	0.17477	-0.14191	-0.5428	-0.40089
10	77258951	77258959	_TEAD3_MA0808.1	8.49316	-	10	77258806	77259775	Interval_8509	0	+	0.61742	0.59209	0.67595	0.82011	1	1	1	1	0.05694	-0.12356	-0.38918	-0.18049	-0.44612	-0.26563
10	77566684	77566692	_TEAD3_MA0808.1	9.25013	+	10	77566466	77566937	Interval_8516	0	+	0.04186	0.08762	0.07694	0.03285	0	0	0	0	-0.65912	-0.53003	0.17467	0.12909	0.83379	0.7047
10	77666370	77666378	_TEAD3_MA0808.1	8.49316	+	10	77666065	77666797	Interval_8528	0	+	0.0311	0.10944	0.11208	0.02286	0	0	0	0	-1.10282	-1.12856	0.18561	-0.02575	1.28842	1.31417
10	78135863	78135871	_TEAD3_MA0808.1	8.94088	+	10	78134485	78136166	Interval_8554	0	+	0.0375	0.1441	0.09728	0.03999	0	0	0	0	-1.2797	-0.84859	-0.04733	0.43111	1.23236	0.80125
10	78135896	78135904	_TEAD3_MA0808.1	8.80241	+	10	78134485	78136166	Interval_8554	0	+	0.05274	0.12153	0.10886	0.03265	0	0	0	0	-0.81984	-0.6998	0.3649	0.12005	1.18475	1.0647
10	78148049	78148057	_TEAD3_MA0808.1	8.80241	+	10	78147747	78149038	Interval_8556	0	+	0.37787	0.54412	0.74352	0.43423	1	1	1	1	-0.48602	-0.91152	-0.18371	-0.4255	0.30231	0.72781
10	78227424	78227432	_TEAD3_MA0808.1	8.49316	+	10	78226781	78229145	Interval_8565	0	+	0.24033	0.24788	0.1702	0.27969	0	0	0	0	-0.03873	0.4203	-0.19137	0.45903	-0.15264	-0.61167
10	78366604	78366612	_TEAD3_MA0808.1	8.94088	-	10	78366576	78367611	Interval_8575	0	+	0.07775	0.11079	0.08476	0.04719	0	0	0	0	-0.36462	-0.08543	0.44606	0.27918	0.81068	0.53149
10	78441245	78441253	_TEAD3_MA0808.1	8.49316	+	10	78440800	78441583	Interval_8584	0	+	0.02182	0.08537	0.1072	0.03433	0	0	0	0	-1.05488	-1.29143	-0.27753	-0.23654	0.77735	1.0139
10	78473439	78473447	_TEAD3_MA0808.1	9.25013	-	10	78472944	78473947	Interval_8589	0	+	0.12949	0.07026	0.08059	0.16279	0	0	0	0	0.63358	0.50111	-0.26282	-0.13247	-0.8964	-0.76393
10	78524986	78524994	_TEAD3_MA0808.1	8.80241	-	10	78524856	78526065	Interval_8593	0	+	0.09308	0.04231	0.04329	0.07207	0	0	0	0	0.71272	0.69503	0.25381	-0.01768	-0.45891	-0.44122
10	79295415	79295423	_TEAD3_MA0808.1	9.25013	+	10	79295177	79295542	Interval_8600	0	+	0.06013	0.06105	0.0446	0.06492	0	0	0	0	-0.01358	0.25091	-0.06934	0.26449	-0.05576	-0.32025
10	79503401	79503409	_TEAD3_MA0808.1	9.25013	-	10	79502775	79503865	Interval_8605	0	+	0.22392	0.15511	0.13594	0.27405	0	0	0	0	0.44137	0.5929	-0.2534	0.15153	-0.69477	-0.8463
10	79544222	79544230	_TEAD3_MA0808.1	9.25013	-	10	79543445	79544956	Interval_8609	0	+	0.02668	0.02955	0.08156	0.0245	0	0	0	0	-0.06345	-0.89507	0.05013	-0.83162	0.11357	0.9452
10	79695559	79695567	_TEAD3_MA0808.1	9.25013	+	10	79695332	79698355	Interval_8617	0	+	0.14896	0.24098	0.2528	0.15369	0	0	0	0	-0.57959	-0.63963	-0.03621	-0.06004	0.54338	0.60342
10	79707609	79707617	_TEAD3_MA0808.1	8.49316	+	10	79707325	79708212	Interval_8620	0	+	0.133	0.1494	0.14068	0.13495	0	0	0	0	-0.13275	-0.06369	-0.01644	0.06906	0.11631	0.04725
10	79707944	79707952	_TEAD3_MA0808.1	9.25013	-	10	79707325	79708212	Interval_8620	0	+	1.25624	0.83954	0.67907	1.44049	1	1	1	1	0.56102	0.85268	-0.19214	0.29166	-0.75315	-1.04481
10	79841010	79841018	_TEAD3_MA0808.1	8.3798	-	10	79840418	79841679	Interval_8635	0	+	0.77911	0.30745	0.27696	0.89257	1	1	0	1	1.24409	1.37774	-0.18777	0.13365	-1.43186	-1.56551
10	79841165	79841173	_TEAD3_MA0808.1	8.49316	-	10	79840418	79841679	Interval_8635	0	+	0.54408	0.35212	0.33394	0.55761	1	1	1	1	0.57833	0.64733	-0.0332	0.069	-0.61153	-0.68053
10	79882653	79882661	_TEAD3_MA0808.1	8.49316	+	10	79880580	79884411	Interval_8641	0	+	0.03476	0.03913	0.1018	0.01984	0	0	0	0	-0.08511	-0.95024	0.33545	-0.86514	0.42056	1.28569
10	79945651	79945659	_TEAD3_MA0808.1	8.49316	-	10	79944834	79946172	Interval_8650	0	+	0.39811	0.20047	0.32502	0.37786	1	0	1	1	0.8732	0.26521	0.06873	-0.608	-0.80447	-0.19648
10	79996229	79996237	_TEAD3_MA0808.1	8.80241	-	10	79995989	79997638	Interval_8655	0	+	0.11281	0.15332	0.10838	0.1159	0	0	0	0	-0.34497	0.04326	-0.02942	0.38823	0.31555	-0.07268
10	80039471	80039479	_TEAD3_MA0808.1	8.94088	+	10	80039069	80040239	Interval_8659	0	+	0.27799	0.35162	0.31522	0.24303	0	1	1	0	-0.30292	-0.1611	0.16964	0.14182	0.47255	0.33073
10	80072806	80072814	_TEAD3_MA0808.1	8.80241	-	10	80071074	80073475	Interval_8663	0	+	1.21678	0.39837	0.28501	1.22002	1	1	0	1	1.52563	1.96059	-0.00372	0.43495	-1.52936	-1.96431
10	80089050	80089058	_TEAD3_MA0808.1	8.80241	+	10	80088899	80090644	Interval_8668	0	+	0.0261	0.02661	0.06377	0.0234	0	0	0	0	-0.01159	-0.67402	0.06293	-0.66244	0.07452	0.73695
10	80101199	80101207	_TEAD3_MA0808.1	8.07055	+	10	80100903	80102996	Interval_8670	0	+	0.72483	0.54639	0.37274	0.93387	1	1	1	1	0.38492	0.89451	-0.34975	0.50959	-0.73466	-1.24425
10	80104921	80104929	_TEAD3_MA0808.1	8.80241	+	10	80104025	80106478	Interval_8671	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
10	80368618	80368626	_TEAD3_MA0808.1	9.25013	-	10	80367713	80368641	Interval_8708	0	+	0.06933	0.04655	0.14011	0.06801	0	0	0	0	0.34726	-0.73525	0.018	-1.08251	-0.32926	0.75325
