TFBS_chr	TFBS_start	TFBS_end	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	additional_1	additional_2	additional_3	WT_Stem_footprints_score	AhRKO_Diff_footprints_score	WT_Diff_footprints_score	AhRKO_Stem_footprints_score	WT_Stem_footprints_bound	AhRKO_Diff_footprints_bound	WT_Diff_footprints_bound	AhRKO_Stem_footprints_bound	WT_Stem_footprints_AhRKO_Diff_footprints_log2fc	WT_Stem_footprints_WT_Diff_footprints_log2fc	WT_Stem_footprints_AhRKO_Stem_footprints_log2fc	AhRKO_Diff_footprints_WT_Diff_footprints_log2fc	AhRKO_Diff_footprints_AhRKO_Stem_footprints_log2fc	WT_Diff_footprints_AhRKO_Stem_footprints_log2fc
14	70136217	70136230	_TEAD2_MA1121.1	8.13697	+	14	70135229	70136600	Interval_25999	0	+	0.17174	0.10147	0.12611	0.25334	0	0	0	0	0.59159	0.35556	-0.47573	-0.23603	-1.06732	-0.83129
14	70160830	70160843	_TEAD2_MA1121.1	7.28014	+	14	70158982	70161124	Interval_26001	0	+	0.45691	0.27349	0.20986	0.59397	1	0	0	1	0.66943	1.0001	-0.35322	0.33067	-1.02266	-1.35332
14	70160865	70160878	_TEAD2_MA1121.1	8.10515	-	14	70158982	70161124	Interval_26001	0	+	0.66087	0.47721	0.38176	0.84944	1	1	1	1	0.44049	0.73662	-0.345	0.29613	-0.78548	-1.08162
14	70160899	70160912	_TEAD2_MA1121.1	7.78823	-	14	70158982	70161124	Interval_26001	0	+	0.81731	0.46865	0.39695	1.06204	1	1	1	1	0.75644	0.97698	-0.36335	0.22054	-1.11979	-1.34033
14	70166286	70166299	_TEAD2_MA1121.1	8.71656	+	14	70165651	70168334	Interval_26002	0	+	0.65731	0.60183	0.44194	0.76048	1	1	1	1	0.12012	0.53559	-0.19983	0.41547	-0.31995	-0.73542
14	70167305	70167318	_TEAD2_MA1121.1	9.78441	+	14	70165651	70168334	Interval_26002	0	+	0.03238	0.09163	0.06561	0.03618	0	0	0	0	-0.88914	-0.56353	-0.07676	0.32561	0.81238	0.48677
14	70187791	70187804	_TEAD2_MA1121.1	7.43685	-	14	70186924	70188024	Interval_26006	0	+	0.40219	0.21452	0.19139	0.32698	1	0	0	1	0.80379	0.94287	0.27088	0.13908	-0.53291	-0.67199
14	70340954	70340967	_TEAD2_MA1121.1	7.18829	-	14	70340779	70341913	Interval_26015	0	+	0.17917	0.20576	0.18323	0.14669	0	0	0	0	-0.16725	-0.02683	0.23471	0.14042	0.40196	0.26153
14	70540964	70540977	_TEAD2_MA1121.1	8.29414	+	14	70540754	70541238	Interval_26033	0	+	0.0851	0.28364	0.49191	0.11524	0	0	1	0	-1.39175	-2.11354	-0.31792	-0.72179	1.07383	1.79562
14	70658750	70658763	_TEAD2_MA1121.1	8.21562	+	14	70658680	70660150	Interval_26047	0	+	0.0834	0.12937	0.07831	0.10186	0	0	0	0	-0.46604	0.06224	-0.20555	0.52828	0.2605	-0.26778
14	70659733	70659746	_TEAD2_MA1121.1	9.08308	-	14	70658680	70660150	Interval_26047	0	+	1.00719	0.81556	0.5543	0.94061	1	1	1	1	0.29246	0.82026	0.09504	0.52779	-0.19742	-0.72522
14	70773189	70773202	_TEAD2_MA1121.1	8.00706	+	14	70772707	70773366	Interval_26050	0	+	0.24219	0.18328	0.10105	0.22129	0	0	0	0	0.34169	1.01523	0.11219	0.67354	-0.2295	-0.90304
14	71004397	71004410	_TEAD2_MA1121.1	7.28107	-	14	71003675	71004570	Interval_26054	0	+	0.15653	0.10055	0.12391	0.1214	0	0	0	0	0.49213	0.26607	0.28873	-0.22606	-0.2034	0.02266
14	71537553	71537566	_TEAD2_MA1121.1	7.56897	-	14	71537161	71537929	Interval_26063	0	+	0.30764	0.18049	0.2284	0.27864	1	0	0	0	0.66376	0.37673	0.12675	-0.28703	-0.53701	-0.24998
14	71808430	71808443	_TEAD2_MA1121.1	7.88041	-	14	71807675	71809034	Interval_26065	0	+	0.39641	0.09589	0.14115	0.23513	1	0	0	0	1.70432	1.2819	0.67113	-0.42243	-1.0332	-0.61077
14	72603628	72603641	_TEAD2_MA1121.1	10.16631	-	14	72601378	72604445	Interval_26072	0	+	0.02168	0.03935	0.07413	0.02338	0	0	0	0	-0.37887	-0.9195	-0.04109	-0.54063	0.33778	0.8784
14	72743469	72743482	_TEAD2_MA1121.1	8.66979	+	14	72741911	72743556	Interval_26083	0	+	0.19359	0.09839	0.13624	0.14771	0	0	0	0	0.76752	0.41223	0.31983	-0.35529	-0.4477	-0.09241
14	72778007	72778020	_TEAD2_MA1121.1	9.6638	-	14	72777983	72779977	Interval_26087	0	+	0.03075	0.05226	0.05793	0.06432	0	0	0	0	-0.39699	-0.48569	-0.57953	-0.0887	-0.18253	-0.09383
14	72869306	72869319	_TEAD2_MA1121.1	8.32368	+	14	72869055	72869920	Interval_26091	0	+	0.05082	0.05599	0.05063	0.06102	0	0	0	0	-0.08238	0.00312	-0.15826	0.0855	-0.07588	-0.16138
14	72869461	72869474	_TEAD2_MA1121.1	9.44685	-	14	72869055	72869920	Interval_26091	0	+	0.07857	0.06281	0.0616	0.14249	0	0	0	0	0.2112	0.22877	-0.63444	0.01757	-0.84565	-0.86321
14	72983751	72983764	_TEAD2_MA1121.1	8.91934	+	14	72982805	72983931	Interval_26093	0	+	0.34969	0.29686	0.26227	0.35642	1	0	0	1	0.21184	0.36956	-0.02488	0.15772	-0.23672	-0.39444
14	73234626	73234639	_TEAD2_MA1121.1	7.34127	-	14	73234459	73235359	Interval_26105	0	+	0.29317	0.38382	0.18464	0.25606	0	1	0	0	-0.34985	0.57466	0.17193	0.9245	0.52177	-0.40273
14	73234725	73234738	_TEAD2_MA1121.1	7.30411	+	14	73234459	73235359	Interval_26105	0	+	0.54534	0.30605	0.21232	0.41378	1	1	0	1	0.76317	1.22335	0.36933	0.46017	-0.39385	-0.85402
14	73237864	73237877	_TEAD2_MA1121.1	8.44339	+	14	73237577	73239595	Interval_26106	0	+	0.74622	0.76492	0.68093	0.5802	1	1	1	1	-0.03403	0.12555	0.3436	0.15958	0.37764	0.21805
14	73253368	73253381	_TEAD2_MA1121.1	11.05295	+	14	73253042	73254693	Interval_26109	0	+	0.36627	0.47526	0.37382	0.35597	1	1	1	1	-0.34501	-0.02675	0.03731	0.31826	0.38232	0.06406
14	73293797	73293810	_TEAD2_MA1121.1	10.92415	+	14	73293559	73294152	Interval_26112	0	+	0.32203	0.1601	0.1499	0.1758	1	0	0	0	0.86466	0.94126	0.75418	0.0766	-0.11049	-0.18708
14	73293833	73293846	_TEAD2_MA1121.1	8.14678	+	14	73293559	73294152	Interval_26112	0	+	0.21791	0.16157	0.12301	0.19234	0	0	0	0	0.36009	0.6713	0.1524	0.31121	-0.20769	-0.5189
14	73295712	73295725	_TEAD2_MA1121.1	8.666	+	14	73295590	73296226	Interval_26113	0	+	0.32952	0.38748	0.43079	0.18597	1	1	1	0	-0.21172	-0.35184	0.71665	-0.14012	0.92837	1.06848
14	73369585	73369598	_TEAD2_MA1121.1	8.19777	-	14	73368749	73369636	Interval_26116	0	+	0.03407	0.06244	0.08922	0.05587	0	0	0	0	-0.48368	-0.82724	-0.38523	-0.34356	0.09845	0.44202
14	73453068	73453081	_TEAD2_MA1121.1	10.13773	+	14	73453011	73453994	Interval_26127	0	+	0.05239	0.14288	0.11426	0.04499	0	0	0	0	-1.00758	-0.75782	0.12444	0.24977	1.13202	0.88225
14	74306433	74306446	_TEAD2_MA1121.1	7.20757	+	14	74306372	74306904	Interval_26139	0	+	0.0468	0.06643	0.16252	0.09824	0	0	0	0	-0.30312	-1.24995	-0.68948	-0.94683	-0.38636	0.56047
14	74392616	74392629	_TEAD2_MA1121.1	7.28615	-	14	74392470	74392798	Interval_26141	0	+	0.06649	0.04022	0.05822	0.13354	0	0	0	0	0.42171	0.11997	-0.71976	-0.30174	-1.14147	-0.83973
14	74846228	74846241	_TEAD2_MA1121.1	9.87057	-	14	74845670	74848040	Interval_26160	0	+	0.32401	0.29308	0.19475	0.32873	1	0	0	1	0.12916	0.63912	-0.01873	0.50996	-0.1479	-0.65785
14	74847051	74847064	_TEAD2_MA1121.1	7.45365	-	14	74845670	74848040	Interval_26160	0	+	0.09794	0.07892	0.09972	0.12961	0	0	0	0	0.21891	-0.01888	-0.30384	-0.2378	-0.52275	-0.28496
14	74852955	74852968	_TEAD2_MA1121.1	9.33854	-	14	74851987	74853899	Interval_26162	0	+	0.23681	0.22303	0.16026	0.28444	0	0	0	0	0.07445	0.47276	-0.23125	0.3983	-0.30571	-0.70401
14	74853061	74853074	_TEAD2_MA1121.1	8.40529	+	14	74851987	74853899	Interval_26162	0	+	0.26512	0.28017	0.13961	0.26494	0	0	0	0	-0.0701	0.77402	0.00086	0.84412	0.07096	-0.77317
14	74899833	74899846	_TEAD2_MA1121.1	8.72869	-	14	74899792	74900623	Interval_26167	0	+	0.0881	0.08214	0.06493	0.11707	0	0	0	0	0.07033	0.29509	-0.30017	0.22476	-0.3705	-0.59526
14	74916088	74916101	_TEAD2_MA1121.1	9.53721	+	14	74915360	74916494	Interval_26172	0	+	0.79718	0.48109	0.366	0.60241	1	1	1	1	0.68699	1.04929	0.38354	0.3623	-0.30346	-0.66575
14	74934528	74934541	_TEAD2_MA1121.1	7.98905	+	14	74933984	74934821	Interval_26176	0	+	0.04625	0.06966	0.05497	0.08489	0	0	0	0	-0.3569	-0.14346	-0.5492	0.21345	-0.1923	-0.40574
14	74945368	74945381	_TEAD2_MA1121.1	8.00896	-	14	74945322	74949078	Interval_26178	0	+	0.19748	0.11336	0.07752	0.40423	0	0	0	1	0.64051	1.03286	-0.91162	0.39235	-1.55212	-1.94448
14	74946203	74946216	_TEAD2_MA1121.1	7.33873	+	14	74945322	74949078	Interval_26178	0	+	0.08972	0.0748	0.04826	0.18736	0	0	0	0	0.18049	0.57084	-0.8234	0.39035	-1.00388	-1.39424
14	74963044	74963057	_TEAD2_MA1121.1	9.47105	-	14	74962661	74963428	Interval_26180	0	+	0.0641	0.14206	0.13285	0.06646	0	0	0	0	-0.82369	-0.74758	-0.03324	0.07611	0.79045	0.71434
14	74963316	74963329	_TEAD2_MA1121.1	8.12947	-	14	74962661	74963428	Interval_26180	0	+	0.01984	0.06148	0.07082	0.01205	0	0	0	0	-0.79125	-0.92178	0.21203	-0.13052	1.00328	1.1338
14	74972996	74973009	_TEAD2_MA1121.1	7.66515	-	14	74972255	74973139	Interval_26181	0	+	0.06939	0.07897	0.04922	0.08346	0	0	0	0	-0.12421	0.30277	-0.17894	0.42699	-0.05473	-0.48172
14	75001641	75001654	_TEAD2_MA1121.1	9.45167	-	14	75000041	75002090	Interval_26185	0	+	0.25431	0.08118	0.11688	0.29276	0	0	0	0	1.30044	0.92006	-0.17877	-0.38038	-1.47921	-1.09883
14	75002037	75002050	_TEAD2_MA1121.1	7.2469	+	14	75000041	75002090	Interval_26185	0	+	0.08072	0.0304	0.08567	0.06085	0	0	0	0	0.80311	-0.05935	0.26633	-0.86246	-0.53678	0.32567
14	75044977	75044990	_TEAD2_MA1121.1	7.44888	+	14	75044940	75046068	Interval_26187	0	+	0.03775	0.04536	0.05347	0.06053	0	0	0	0	-0.13959	-0.27484	-0.38307	-0.13525	-0.24348	-0.10823
14	75198029	75198042	_TEAD2_MA1121.1	7.23604	-	14	75197193	75198680	Interval_26191	0	+	0.03208	0.05098	0.10568	0.02864	0	0	0	0	-0.34821	-1.04476	0.07352	-0.69655	0.42173	1.11828
14	75794492	75794505	_TEAD2_MA1121.1	8.53393	+	14	75794065	75795150	Interval_26202	0	+	0.23295	0.07026	0.07735	0.1894	0	0	0	0	1.33031	1.2381	0.25366	-0.09221	-1.07666	-0.98444
14	75794525	75794538	_TEAD2_MA1121.1	9.42952	-	14	75794065	75795150	Interval_26202	0	+	0.26328	0.08706	0.06147	0.20971	0	0	0	0	1.2742	1.60702	0.28333	0.33281	-0.99088	-1.32369
14	75820135	75820148	_TEAD2_MA1121.1	7.36653	-	14	75818949	75820453	Interval_26203	0	+	0.06509	0.07933	0.07898	0.09475	0	0	0	0	-0.18811	-0.18377	-0.36746	0.00434	-0.17935	-0.18369
14	75827103	75827116	_TEAD2_MA1121.1	9.5098	-	14	75826879	75827247	Interval_26204	0	+	0.05364	0.04405	0.10911	0.06898	0	0	0	0	0.16104	-0.68789	-0.22521	-0.84893	-0.38625	0.46268
14	76068493	76068506	_TEAD2_MA1121.1	8.07404	-	14	76068429	76068810	Interval_26218	0	+	0.10744	0.22376	0.19308	0.08374	0	0	0	0	-0.85156	-0.67108	0.25826	0.18047	1.10982	0.92935
14	76217578	76217591	_TEAD2_MA1121.1	9.32323	-	14	76217340	76218228	Interval_26228	0	+	0.0183	0.04709	0.07519	0.01912	0	0	0	0	-0.60326	-1.01853	-0.02118	-0.41527	0.58209	0.99735
14	76223262	76223275	_TEAD2_MA1121.1	8.37132	+	14	76222636	76223842	Interval_26229	0	+	0.59995	0.70623	0.71287	0.46657	1	1	1	1	-0.22258	-0.23541	0.33889	-0.01283	0.56147	0.5743
14	76254389	76254402	_TEAD2_MA1121.1	7.88041	+	14	76253951	76254720	Interval_26230	0	+	0.02288	0.06649	0.10521	0.00921	0	0	0	0	-0.78776	-1.2457	0.37276	-0.45794	1.16052	1.61846
14	76515608	76515621	_TEAD2_MA1121.1	7.83992	-	14	76515358	76516108	Interval_26245	0	+	0.15942	0.08266	0.10534	0.17944	0	0	0	0	0.71427	0.46417	-0.13992	-0.2501	-0.85418	-0.60408
14	76520881	76520894	_TEAD2_MA1121.1	8.70454	+	14	76520382	76521667	Interval_26246	0	+	1.66493	0.70747	0.71821	1.67991	1	1	1	1	1.19272	1.17206	-0.01264	-0.02066	-1.20536	-1.1847
14	76520934	76520947	_TEAD2_MA1121.1	9.56737	-	14	76520382	76521667	Interval_26246	0	+	0.89611	0.34024	0.34217	0.84851	1	1	1	1	1.30621	1.29885	0.07553	-0.00736	-1.23068	-1.22332
14	76549639	76549652	_TEAD2_MA1121.1	9.78441	-	14	76549520	76551693	Interval_26249	0	+	0.03529	0.1396	0.1097	0.02533	0	0	0	0	-1.28678	-1.01942	0.21337	0.26736	1.50015	1.23279
14	76555564	76555577	_TEAD2_MA1121.1	7.2405	+	14	76555225	76559584	Interval_26250	0	+	0.19544	0.06205	0.0505	0.32434	0	0	0	1	1.22932	1.4079	-0.63615	0.17857	-1.86548	-2.04405
14	76584201	76584214	_TEAD2_MA1121.1	7.59315	-	14	76584076	76584474	Interval_26254	0	+	0.63884	0.16488	0.17997	0.52995	1	0	0	1	1.7424	1.63848	0.2534	-0.10392	-1.489	-1.38508
14	76597796	76597809	_TEAD2_MA1121.1	8.99262	-	14	76597451	76599163	Interval_26257	0	+	0.86459	0.72441	0.67201	0.74262	1	1	1	1	0.24375	0.3466	0.20966	0.10285	-0.03409	-0.13694
14	76662959	76662972	_TEAD2_MA1121.1	10.41429	+	14	76662677	76663441	Interval_26267	0	+	0.98002	0.66587	0.50125	1.02757	1	1	1	1	0.53292	0.9178	-0.06591	0.38488	-0.59883	-0.98372
14	76663044	76663057	_TEAD2_MA1121.1	9.82244	-	14	76662677	76663441	Interval_26267	0	+	1.55397	1.11686	0.67987	1.60064	1	1	1	1	0.46338	1.14995	-0.04171	0.68657	-0.50509	-1.19166
14	76681470	76681483	_TEAD2_MA1121.1	9.92689	-	14	76681400	76682512	Interval_26269	0	+	0.08193	0.12006	0.0588	0.05508	0	0	0	0	-0.40074	0.31156	0.3686	0.7123	0.76934	0.05704
14	76682023	76682036	_TEAD2_MA1121.1	7.98272	-	14	76681400	76682512	Interval_26269	0	+	0.07185	0.07659	0.08459	0.06805	0	0	0	0	-0.06141	-0.15947	0.05119	-0.09806	0.1126	0.21066
14	76687291	76687304	_TEAD2_MA1121.1	9.07394	+	14	76686946	76688413	Interval_26270	0	+	0.29739	0.33413	0.29967	0.30389	0	1	0	1	-0.15033	-0.0098	-0.02776	0.14053	0.12256	-0.01796
14	76732284	76732297	_TEAD2_MA1121.1	7.42826	+	14	76731242	76733806	Interval_26273	0	+	0.13581	0.11168	0.17947	0.17226	0	0	0	0	0.21676	-0.32472	-0.27588	-0.54148	-0.49265	0.04883
14	76733047	76733060	_TEAD2_MA1121.1	10.16631	-	14	76731242	76733806	Interval_26273	0	+	0.45003	0.27178	0.14802	0.37823	1	0	0	1	0.65716	1.39557	0.23002	0.73841	-0.42714	-1.16555
14	76742302	76742315	_TEAD2_MA1121.1	8.0301	-	14	76742257	76742642	Interval_26274	0	+	0.03211	0.05302	0.13941	0.04953	0	0	0	0	-0.38059	-1.34999	-0.32365	-0.96939	0.05694	1.02633
14	76780479	76780492	_TEAD2_MA1121.1	8.92747	+	14	76780228	76781297	Interval_26280	0	+	0.1066	0.09772	0.10556	0.08963	0	0	0	0	0.09199	0.01048	0.18123	-0.08151	0.08924	0.17075
14	76947384	76947397	_TEAD2_MA1121.1	8.95448	+	14	76947072	76947672	Interval_26291	0	+	0.70903	0.3786	0.40056	0.71777	1	1	1	1	0.8438	0.76954	-0.0168	-0.07426	-0.8606	-0.78634
14	76951372	76951385	_TEAD2_MA1121.1	8.0595	-	14	76951151	76953394	Interval_26292	0	+	0.69955	0.50755	0.51845	0.78258	1	1	1	1	0.43561	0.40703	-0.15407	-0.02858	-0.58968	-0.5611
14	77100790	77100803	_TEAD2_MA1121.1	7.461	-	14	77100224	77100846	Interval_26300	0	+	0.0308	0.04769	0.03363	0.03902	0	0	0	0	-0.32024	-0.05886	-0.16474	0.26138	0.15551	-0.10587
14	77955689	77955702	_TEAD2_MA1121.1	9.41396	+	14	77955651	77956053	Interval_26312	0	+	0.02955	0.06389	0.06929	0.01416	0	0	0	0	-0.59912	-0.67423	0.37841	-0.07511	0.97753	1.05264
14	78526612	78526625	_TEAD2_MA1121.1	7.20996	+	14	78525670	78527278	Interval_26314	0	+	1.14124	0.97437	0.68188	0.94075	1	1	1	1	0.22029	0.71269	0.26906	0.4924	0.04877	-0.44363
14	78526853	78526866	_TEAD2_MA1121.1	10.40295	+	14	78525670	78527278	Interval_26314	0	+	0.14942	0.2373	0.18346	0.09615	0	0	0	0	-0.55681	-0.24177	0.48502	0.31504	1.04183	0.72679
14	78529051	78529064	_TEAD2_MA1121.1	7.36975	+	14	78528477	78530452	Interval_26315	0	+	0.30476	0.3578	0.25693	0.20009	1	1	0	0	-0.20805	0.2174	0.52726	0.42545	0.73531	0.30985
14	78848600	78848613	_TEAD2_MA1121.1	7.21222	-	14	78848353	78849749	Interval_26326	0	+	0.30486	0.64936	0.49279	0.20884	1	1	1	0	-1.00523	-0.63178	0.47543	0.37345	1.48066	1.10721
14	79140079	79140092	_TEAD2_MA1121.1	7.22543	+	14	79139571	79141139	Interval_26345	0	+	1.84489	0.73628	0.93427	1.73355	1	1	1	1	1.28295	0.95413	0.08798	-0.32882	-1.19497	-0.86615
14	79153376	79153389	_TEAD2_MA1121.1	8.74728	+	14	79152737	79153429	Interval_26346	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
14	79155095	79155108	_TEAD2_MA1121.1	9.97702	-	14	79154101	79155241	Interval_26347	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
14	79160624	79160637	_TEAD2_MA1121.1	8.91731	-	14	79160384	79161273	Interval_26349	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
14	79487155	79487168	_TEAD2_MA1121.1	7.81933	-	14	79486673	79489475	Interval_26368	0	+	0.13808	0.07994	0.07036	0.13892	0	0	0	0	0.58161	0.70475	-0.0069	0.12314	-0.58851	-0.71165
14	79503332	79503345	_TEAD2_MA1121.1	7.9054	-	14	79503160	79504837	Interval_26370	0	+	0.05088	0.17733	0.10155	0.04587	0	0	0	0	-1.28472	-0.65586	0.08453	0.62885	1.36925	0.74039
14	79528322	79528335	_TEAD2_MA1121.1	8.98348	-	14	79527152	79528386	Interval_26376	0	+	0.1276	0.11985	0.11313	0.12406	0	0	0	0	0.06951	0.13262	0.03134	0.06311	-0.03818	-0.10128
14	79533805	79533818	_TEAD2_MA1121.1	7.96007	+	14	79533473	79535346	Interval_26377	0	+	0.04235	0.04363	0.0408	0.06608	0	0	0	0	-0.02304	0.0284	-0.37681	0.05145	-0.35377	-0.40521
14	79534403	79534416	_TEAD2_MA1121.1	9.30794	+	14	79533473	79535346	Interval_26377	0	+	0.04428	0.05026	0.04301	0.0466	0	0	0	0	-0.10223	0.02268	-0.04053	0.12491	0.0617	-0.0632
14	81823442	81823455	_TEAD2_MA1121.1	8.73724	-	14	81822852	81824482	Interval_26393	0	+	0.29122	0.515	0.36814	0.16004	0	1	1	0	-0.74973	-0.30363	0.73572	0.4461	1.48544	1.03934
14	86837949	86837962	_TEAD2_MA1121.1	7.23457	+	14	86836822	86838492	Interval_26407	0	+	0.12856	0.29915	0.21489	0.11393	0	0	0	0	-1.02106	-0.60497	0.13334	0.41609	1.1544	0.73832
14	86894084	86894097	_TEAD2_MA1121.1	9.39121	+	14	86893832	86894348	Interval_26409	0	+	0.05008	0.14719	0.11295	0.07275	0	0	0	0	-1.07942	-0.78298	-0.33327	0.29643	0.74614	0.44971
14	87088182	87088195	_TEAD2_MA1121.1	9.27124	+	14	87088052	87089480	Interval_26412	0	+	0.22899	0.16719	0.12307	0.17054	0	0	0	0	0.3812	0.73211	0.35774	0.35091	-0.02346	-0.37436
14	87122186	87122199	_TEAD2_MA1121.1	9.72123	-	14	87121744	87122542	Interval_26413	0	+	0.13104	0.08869	0.06244	0.1661	0	0	0	0	0.41848	0.75598	-0.27315	0.3375	-0.69164	-1.02914
14	97543281	97543294	_TEAD2_MA1121.1	7.99543	+	14	97543095	97545076	Interval_26428	0	+	0.15847	0.04787	0.08705	0.12293	0	0	0	0	1.20212	0.65536	0.28925	-0.54676	-0.91287	-0.36611
14	97543827	97543840	_TEAD2_MA1121.1	9.10081	+	14	97543095	97545076	Interval_26428	0	+	0.03842	0.03749	0.0882	0.05593	0	0	0	0	0.01786	-0.73003	-0.30064	-0.74789	-0.3185	0.42939
14	97544000	97544013	_TEAD2_MA1121.1	7.8333	+	14	97543095	97545076	Interval_26428	0	+	0.02758	0.03312	0.05272	0.0287	0	0	0	0	-0.11846	-0.47337	-0.02475	-0.3549	0.09372	0.44862
14	97998412	97998425	_TEAD2_MA1121.1	10.4148	-	14	97998397	97998935	Interval_26430	0	+	0.00951	0.06698	0.06656	0.01155	0	0	0	0	-1.15802	-1.15219	-0.06173	0.00583	1.09629	1.09046
14	97998913	97998926	_TEAD2_MA1121.1	8.00687	+	14	97998397	97998935	Interval_26430	0	+	0.02017	0.16608	0.06779	0.00918	0	0	0	0	-1.82589	-0.87238	0.30705	0.95351	2.13294	1.17944
14	99031430	99031443	_TEAD2_MA1121.1	8.36195	-	14	99031031	99033018	Interval_26444	0	+	0.00906	0.03264	0.06183	0.01074	0	0	0	0	-0.59475	-1.09883	-0.05151	-0.50408	0.54324	1.04732
14	99143651	99143664	_TEAD2_MA1121.1	10.72075	-	14	99141858	99144342	Interval_26451	0	+	0.47816	0.39444	0.30597	0.6554	1	1	1	1	0.25578	0.58672	-0.42647	0.33094	-0.68225	-1.01319
14	99197864	99197877	_TEAD2_MA1121.1	9.79327	-	14	99197525	99200600	Interval_26456	0	+	0.13906	0.08737	0.08636	0.11056	0	0	0	0	0.5009	0.51265	0.25452	0.01175	-0.24638	-0.25813
14	99296065	99296078	_TEAD2_MA1121.1	8.02706	-	14	99295745	99296501	Interval_26463	0	+	1.06727	0.53887	0.44311	0.96481	1	1	1	1	0.93909	1.20139	0.14046	0.2623	-0.79863	-1.06093
14	99364184	99364197	_TEAD2_MA1121.1	10.41508	+	14	99363464	99365112	Interval_26476	0	+	0.97386	0.96928	0.64947	0.80746	1	1	1	1	0.00655	0.55821	0.25944	0.55166	0.25289	-0.29877
14	99412321	99412334	_TEAD2_MA1121.1	8.24315	+	14	99411373	99412665	Interval_26483	0	+	0.15133	0.0818	0.08005	0.17833	0	0	0	0	0.66403	0.68541	-0.19314	0.02138	-0.85716	-0.87855
14	99448864	99448877	_TEAD2_MA1121.1	7.8157	-	14	99448652	99449859	Interval_26486	0	+	0.14222	0.15571	0.08461	0.28017	0	0	0	0	-0.10461	0.55887	-0.82298	0.66349	-0.71837	-1.38185
14	99548949	99548962	_TEAD2_MA1121.1	8.957	-	14	99547929	99550193	Interval_26495	0	+	0.57596	0.72923	0.29507	0.59304	1	1	0	1	-0.32191	0.88399	-0.03964	1.20591	0.28227	-0.92364
14	99549504	99549517	_TEAD2_MA1121.1	7.27658	+	14	99547929	99550193	Interval_26495	0	+	0.4316	0.23166	0.26412	0.47416	1	0	0	1	0.80222	0.63775	-0.12538	-0.16447	-0.9276	-0.76313
14	99580638	99580651	_TEAD2_MA1121.1	10.46079	+	14	99578650	99581434	Interval_26496	0	+	0.41148	0.31722	0.19843	0.32627	1	1	0	1	0.34026	0.92929	0.30388	0.58903	-0.03638	-0.62541
14	99582790	99582803	_TEAD2_MA1121.1	7.55561	-	14	99582722	99584663	Interval_26497	0	+	0.27458	0.33167	0.47316	0.39815	0	1	1	1	-0.24262	-0.71107	-0.4817	-0.46845	-0.23909	0.22936
14	99612768	99612781	_TEAD2_MA1121.1	7.34497	-	14	99609081	99614863	Interval_26501	0	+	0.80208	0.51262	0.58775	0.89489	1	1	1	1	0.61023	0.42544	-0.15132	-0.1848	-0.76156	-0.57676
14	99617111	99617124	_TEAD2_MA1121.1	7.21538	-	14	99616717	99617398	Interval_26502	0	+	0.06661	0.26314	0.10088	0.04192	0	0	0	0	-1.53305	-0.41171	0.39202	1.12134	1.92507	0.80373
14	99631648	99631661	_TEAD2_MA1121.1	7.39273	+	14	99630831	99632786	Interval_26504	0	+	0.02406	0.0148	0.06156	0.00993	0	0	0	0	0.23662	-0.68937	0.37861	-0.92599	0.14199	1.06798
14	99687728	99687741	_TEAD2_MA1121.1	8.04283	+	14	99686822	99688574	Interval_26507	0	+	0.33664	0.13893	0.19684	0.38754	1	0	0	1	1.08597	0.67577	-0.18418	-0.4102	-1.27015	-0.85995
14	99771059	99771072	_TEAD2_MA1121.1	9.5583	+	14	99770653	99773527	Interval_26515	0	+	0.45431	0.39552	0.61032	0.3807	1	1	1	1	0.1838	-0.39773	0.23409	-0.58154	0.05028	0.63182
14	99827295	99827308	_TEAD2_MA1121.1	9.69317	+	14	99826391	99827368	Interval_26519	0	+	0.04861	0.04361	0.04488	0.0668	0	0	0	0	0.08666	0.06415	-0.27749	-0.02251	-0.36415	-0.34164
14	99851799	99851812	_TEAD2_MA1121.1	8.2812	-	14	99851288	99854297	Interval_26520	0	+	0.83054	0.7737	0.98223	0.82597	1	1	1	1	0.09774	-0.23244	0.00762	-0.33018	-0.09013	0.24006
14	100213422	100213435	_TEAD2_MA1121.1	7.43597	-	14	100212824	100213510	Interval_26532	0	+	0.01537	0.0377	0.06005	0.02143	0	0	0	0	-0.51108	-0.88801	-0.15752	-0.37693	0.35356	0.73049
14	100286292	100286305	_TEAD2_MA1121.1	7.29077	-	14	100284438	100286826	Interval_26536	0	+	0.08046	0.09092	0.10543	0.05884	0	0	0	0	-0.12292	-0.27775	0.29304	-0.15483	0.41595	0.57078
14	100286677	100286690	_TEAD2_MA1121.1	7.95439	-	14	100284438	100286826	Interval_26536	0	+	0.05856	0.09842	0.04448	0.03805	0	0	0	0	-0.50227	0.22955	0.34791	0.73182	0.85018	0.11836
14	100350994	100351007	_TEAD2_MA1121.1	8.62636	-	14	100350685	100351312	Interval_26539	0	+	0.08114	0.07417	0.04907	0.08727	0	0	0	0	0.08761	0.45621	-0.07289	0.36859	-0.1605	-0.52909
