TFBS_chr	TFBS_start	TFBS_end	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	additional_1	additional_2	additional_3	WT_Stem_footprints_score	AhRKO_Diff_footprints_score	WT_Diff_footprints_score	AhRKO_Stem_footprints_score	WT_Stem_footprints_bound	AhRKO_Diff_footprints_bound	WT_Diff_footprints_bound	AhRKO_Stem_footprints_bound	WT_Stem_footprints_AhRKO_Diff_footprints_log2fc	WT_Stem_footprints_WT_Diff_footprints_log2fc	WT_Stem_footprints_AhRKO_Stem_footprints_log2fc	AhRKO_Diff_footprints_WT_Diff_footprints_log2fc	AhRKO_Diff_footprints_AhRKO_Stem_footprints_log2fc	WT_Diff_footprints_AhRKO_Stem_footprints_log2fc
13	51956188	51956198	_TEAD4_MA0809.1	8.00135	-	13	51954979	51956468	Interval_21705	0	+	0.4256	0.11985	0.08856	0.43789	1	0	0	1	1.55943	1.88008	-0.03782	0.32065	-1.59725	-1.9179
13	51968971	51968981	_TEAD4_MA0809.1	7.99219	-	13	51968691	51970592	Interval_21707	0	+	0.60322	0.27268	0.37075	0.85438	1	0	1	1	1.04741	0.65068	-0.47737	-0.39673	-1.52479	-1.12806
13	51975982	51975992	_TEAD4_MA0809.1	7.79859	-	13	51975544	51976564	Interval_21708	0	+	0.54084	0.39393	0.26471	0.66451	1	1	0	1	0.42308	0.93715	-0.27972	0.51407	-0.70281	-1.21688
13	51976083	51976093	_TEAD4_MA0809.1	7.99219	-	13	51975544	51976564	Interval_21708	0	+	0.66663	0.54157	0.48062	0.87373	1	1	1	1	0.28226	0.44281	-0.37213	0.16055	-0.65439	-0.81494
13	51976201	51976211	_TEAD4_MA0809.1	8.76638	-	13	51975544	51976564	Interval_21708	0	+	0.817	0.8191	0.72335	1.06613	1	1	1	1	-0.00354	0.16754	-0.36924	0.17108	-0.36569	-0.53678
13	52047126	52047136	_TEAD4_MA0809.1	7.52181	-	13	52046804	52047344	Interval_21719	0	+	0.00242	0.03302	0.09174	0.00982	0	0	0	0	-0.82635	-1.7035	-0.2473	-0.87716	0.57905	1.45621
13	52060630	52060640	_TEAD4_MA0809.1	8.06873	-	13	52060149	52062362	Interval_21721	0	+	1.17572	1.21291	0.94048	0.99107	1	1	1	1	-0.04357	0.31106	0.23827	0.35463	0.28185	-0.07279
13	52110940	52110950	_TEAD4_MA0809.1	7.69267	-	13	52108861	52111250	Interval_21723	0	+	0.16024	0.23357	0.35991	0.16139	0	0	1	0	-0.45574	-1.00829	-0.00838	-0.55254	0.44736	0.9999
13	52356293	52356303	_TEAD4_MA0809.1	8.36146	+	13	52356074	52356619	Interval_21735	0	+	0.05041	0.04018	0.04576	0.04432	0	0	0	0	0.17923	0.07872	0.104	-0.10051	-0.07523	0.02528
13	52676018	52676028	_TEAD4_MA0809.1	8.62286	+	13	52675006	52676175	Interval_21751	0	+	0.04762	0.03669	0.04967	0.05381	0	0	0	0	0.19914	-0.03447	-0.10167	-0.23361	-0.30081	-0.0672
13	52676119	52676129	_TEAD4_MA0809.1	7.8258	-	13	52675006	52676175	Interval_21751	0	+	0.06189	0.04101	0.05768	0.0895	0	0	0	0	0.34156	0.06266	-0.35474	-0.27889	-0.6963	-0.41741
13	52726290	52726300	_TEAD4_MA0809.1	8.62265	+	13	52726104	52726636	Interval_21753	0	+	0.07417	0.12481	0.1265	0.05812	0	0	0	0	-0.5409	-0.55587	0.22461	-0.01498	0.7655	0.78048
13	52736743	52736753	_TEAD4_MA0809.1	8.05746	+	13	52735243	52736781	Interval_21754	0	+	0.05486	0.06168	0.0877	0.08227	0	0	0	0	-0.10315	-0.44031	-0.37616	-0.33716	-0.27301	0.06415
13	52897196	52897206	_TEAD4_MA0809.1	7.7245	+	13	52896989	52897630	Interval_21766	0	+	0.09102	0.04698	0.07885	0.16805	0	0	0	0	0.60733	0.14393	-0.67895	-0.4634	-1.28628	-0.82287
13	53099723	53099733	_TEAD4_MA0809.1	8.3321	-	13	53099578	53100240	Interval_21778	0	+	0.1237	0.08349	0.0672	0.15545	0	0	0	0	0.41499	0.62425	-0.25988	0.20927	-0.67487	-0.88414
13	53099833	53099843	_TEAD4_MA0809.1	7.81932	+	13	53099578	53100240	Interval_21778	0	+	0.1838	0.12085	0.12977	0.25002	0	0	0	0	0.48378	0.40455	-0.37818	-0.07923	-0.86195	-0.78273
13	53119194	53119204	_TEAD4_MA0809.1	8.24486	+	13	53118363	53120254	Interval_21780	0	+	0.02188	0.04274	0.08079	0.01293	0	0	0	0	-0.43653	-0.99846	0.23719	-0.56193	0.67371	1.23564
13	53119750	53119760	_TEAD4_MA0809.1	7.80539	-	13	53118363	53120254	Interval_21780	0	+	0.01462	0.05382	0.04986	0.01625	0	0	0	0	-0.8132	-0.74899	-0.04472	0.06421	0.76848	0.70428
13	53130107	53130117	_TEAD4_MA0809.1	8.08914	+	13	53129634	53131289	Interval_21782	0	+	0.04199	0.0892	0.11798	0.02437	0	0	0	0	-0.6749	-0.97094	0.36332	-0.29604	1.03822	1.33426
13	53310262	53310272	_TEAD4_MA0809.1	8.38003	-	13	53308892	53310652	Interval_21787	0	+	0.03835	0.07554	0.05394	0.02861	0	0	0	0	-0.57777	-0.2708	0.19925	0.30698	0.77702	0.47004
13	53339093	53339103	_TEAD4_MA0809.1	8.22618	-	13	53338747	53339926	Interval_21789	0	+	0.21338	0.2191	0.21292	0.18864	0	0	0	0	-0.03257	0.00265	0.15	0.03522	0.18257	0.14735
13	53426118	53426128	_TEAD4_MA0809.1	7.78467	-	13	53426049	53426794	Interval_21797	0	+	0.02468	0.12041	0.18089	0.02742	0	0	0	0	-1.34943	-1.81811	-0.06255	-0.46868	1.28688	1.75556
13	53815237	53815247	_TEAD4_MA0809.1	8.02811	-	13	53814882	53816096	Interval_21807	0	+	0.1529	0.12203	0.09164	0.08388	0	0	0	0	0.25571	0.56134	0.65099	0.30563	0.39528	0.08965
13	54231966	54231976	_TEAD4_MA0809.1	8.62265	-	13	54231520	54232663	Interval_21818	0	+	0.20423	0.10303	0.20872	0.23633	0	0	0	0	0.784	-0.02659	-0.18012	-0.81059	-0.96412	-0.15354
13	54380304	54380314	_TEAD4_MA0809.1	8.35282	+	13	54380298	54381166	Interval_21824	0	+	0.01912	0.08266	0.11414	0.02323	0	0	0	0	-1.09023	-1.42678	-0.10169	-0.33655	0.98853	1.32508
13	54380366	54380376	_TEAD4_MA0809.1	8.76638	+	13	54380298	54381166	Interval_21824	0	+	0.01885	0.08581	0.12487	0.02143	0	0	0	0	-1.1346	-1.53257	-0.06497	-0.39797	1.06963	1.46759
13	54504994	54505004	_TEAD4_MA0809.1	7.63209	-	13	54503294	54505746	Interval_21833	0	+	0.04918	0.06604	0.04866	0.04322	0	0	0	0	-0.25735	0.00872	0.1032	0.26607	0.36055	0.09448
13	54582117	54582127	_TEAD4_MA0809.1	8.62265	+	13	54581479	54583322	Interval_21837	0	+	0.03515	0.07808	0.08898	0.04268	0	0	0	0	-0.6724	-0.80279	-0.14292	-0.13039	0.52948	0.65987
13	54608664	54608674	_TEAD4_MA0809.1	7.99004	+	13	54607360	54611676	Interval_21843	0	+	0.28734	0.15331	0.13413	0.361	0	0	0	1	0.76867	0.92179	-0.29513	0.15313	-1.0638	-1.21693
13	55149236	55149246	_TEAD4_MA0809.1	8.89302	+	13	55149001	55150550	Interval_21872	0	+	0.35253	0.47404	0.32227	0.40004	1	1	1	1	-0.39156	0.11662	-0.16597	0.50818	0.2256	-0.28259
13	55149993	55150003	_TEAD4_MA0809.1	7.74522	-	13	55149001	55150550	Interval_21872	0	+	1.32793	1.32355	1.25582	1.1353	1	1	1	1	0.00464	0.0783	0.21946	0.07366	0.21482	0.14116
13	55152817	55152827	_TEAD4_MA0809.1	7.99219	+	13	55152591	55153479	Interval_21873	0	+	0.66346	0.63008	0.43547	0.64426	1	1	1	1	0.07043	0.56792	0.04009	0.4975	-0.03034	-0.52784
13	55171676	55171686	_TEAD4_MA0809.1	8.50304	+	13	55171566	55172546	Interval_21875	0	+	0.03157	0.052	0.10448	0.0387	0	0	0	0	-0.37547	-1.04326	-0.14241	-0.66778	0.23307	0.90085
13	55374861	55374871	_TEAD4_MA0809.1	8.25338	-	13	55374081	55375387	Interval_21893	0	+	0.30718	0.50893	0.51924	0.2675	1	1	1	0	-0.66531	-0.69229	0.17664	-0.02698	0.84195	0.86893
13	55391690	55391700	_TEAD4_MA0809.1	7.74402	-	13	55391676	55392104	Interval_21896	0	+	0.02578	0.08421	0.08956	0.02475	0	0	0	0	-0.9474	-1.00964	0.02381	-0.06223	0.97121	1.03344
13	55859162	55859172	_TEAD4_MA0809.1	7.7517	+	13	55858658	55859590	Interval_21933	0	+	0.19106	0.06927	0.07675	0.21406	0	0	0	0	1.10055	1.00255	-0.13853	-0.09799	-1.23908	-1.14108
13	56056156	56056166	_TEAD4_MA0809.1	7.78467	-	13	56055551	56056410	Interval_21942	0	+	0.05126	0.19645	0.18476	0.05699	0	0	0	0	-1.4017	-1.32763	-0.09059	0.07406	1.3111	1.23704
13	56075849	56075859	_TEAD4_MA0809.1	7.69267	+	13	56075751	56076179	Interval_21944	0	+	0.03475	0.05575	0.10214	0.02061	0	0	0	0	-0.36966	-0.95397	0.31589	-0.58431	0.68555	1.26986
13	56160212	56160222	_TEAD4_MA0809.1	7.77457	+	13	56158989	56160363	Interval_21954	0	+	0.18786	0.23493	0.15725	0.15062	0	0	0	0	-0.27403	0.21095	0.26101	0.48499	0.53505	0.05006
13	56354439	56354449	_TEAD4_MA0809.1	8.08914	-	13	56354312	56355280	Interval_21963	0	+	0.0639	0.066	0.09846	0.0199	0	0	0	0	-0.02967	-0.42437	0.8247	-0.3947	0.85437	1.24907
13	56397229	56397239	_TEAD4_MA0809.1	8.22618	-	13	56396612	56397416	Interval_21966	0	+	0.01572	0.10391	0.07333	0.01349	0	0	0	0	-1.41568	-1.06318	0.06216	0.35251	1.47785	1.12534
13	56443829	56443839	_TEAD4_MA0809.1	8.02208	+	13	56443371	56444684	Interval_21973	0	+	0.18993	0.11619	0.15812	0.2608	0	0	0	0	0.56645	0.21772	-0.39186	-0.34872	-0.95831	-0.60958
13	56450193	56450203	_TEAD4_MA0809.1	7.7517	-	13	56449484	56450665	Interval_21974	0	+	1.18065	0.57602	0.45154	1.4942	1	1	1	1	0.98991	1.31727	-0.33053	0.32736	-1.32044	-1.6478
13	56746919	56746929	_TEAD4_MA0809.1	8.25338	+	13	56746892	56748401	Interval_21992	0	+	0.06676	0.12189	0.1532	0.05637	0	0	0	0	-0.61403	-0.87328	0.15198	-0.25926	0.766	1.02526
13	58182810	58182820	_TEAD4_MA0809.1	8.3321	+	13	58181402	58182900	Interval_22008	0	+	0.05431	0.0998	0.07457	0.09983	0	0	0	0	-0.5824	-0.28866	-0.58272	0.29375	-0.00032	-0.29406
13	58214473	58214483	_TEAD4_MA0809.1	8.22618	+	13	58213849	58216545	Interval_22010	0	+	0.69677	0.91241	0.74084	0.65959	1	1	1	1	-0.37163	-0.08413	0.075	0.28751	0.44664	0.15913
13	59453262	59453272	_TEAD4_MA0809.1	8.64337	+	13	59453060	59454768	Interval_22047	0	+	0.94809	0.84374	0.43898	0.71029	1	1	1	1	0.16151	1.04911	0.39851	0.8876	0.237	-0.6506
13	59549736	59549746	_TEAD4_MA0809.1	8.83165	-	13	59549057	59550174	Interval_22051	0	+	0.35108	0.16741	0.17916	0.29841	1	0	0	0	0.92437	0.84379	0.21034	-0.08057	-0.71403	-0.63346
13	59592488	59592498	_TEAD4_MA0809.1	8.8723	+	13	59592407	59593362	Interval_22055	0	+	0.03736	0.11583	0.12286	0.06604	0	0	0	0	-1.03778	-1.10259	-0.46976	-0.06482	0.56801	0.63283
13	59634667	59634677	_TEAD4_MA0809.1	7.69267	-	13	59631845	59635726	Interval_22057	0	+	0.02725	0.04703	0.0679	0.03558	0	0	0	0	-0.38638	-0.70589	-0.17547	-0.31951	0.21091	0.53042
13	59658204	59658214	_TEAD4_MA0809.1	7.7517	+	13	59658089	59662366	Interval_22063	0	+	0.15125	0.189	0.12017	0.10725	0	0	0	0	-0.26347	0.26009	0.38371	0.52356	0.64719	0.12363
13	59679258	59679268	_TEAD4_MA0809.1	9.15637	+	13	59679221	59679753	Interval_22067	0	+	0.12015	0.08882	0.11222	0.15409	0	0	0	0	0.32042	0.07463	-0.28186	-0.2458	-0.60228	-0.35648
13	59679522	59679532	_TEAD4_MA0809.1	8.3321	+	13	59679221	59679753	Interval_22067	0	+	0.39578	0.14428	0.24089	0.42854	1	0	0	1	1.25469	0.63883	-0.10523	-0.61586	-1.35993	-0.74406
13	60007860	60007870	_TEAD4_MA0809.1	8.76638	+	13	60007166	60008157	Interval_22083	0	+	0.14007	0.23002	0.12808	0.12132	0	0	0	0	-0.5922	0.10106	0.16133	0.69326	0.75353	0.06026
13	60110589	60110599	_TEAD4_MA0809.1	7.69267	-	13	60110072	60111045	Interval_22086	0	+	0.34062	0.66926	0.81685	0.39472	1	1	1	1	-0.90299	-1.17671	-0.19309	-0.27373	0.7099	0.98363
13	60672430	60672440	_TEAD4_MA0809.1	8.38218	+	13	60672220	60673395	Interval_22098	0	+	0.05581	0.124	0.11067	0.14883	0	0	0	0	-0.79368	-0.66912	-1.00042	0.12456	-0.20674	-0.33129
13	60738436	60738446	_TEAD4_MA0809.1	8.00135	-	13	60737796	60738875	Interval_22100	0	+	0.01939	0.033	0.04905	0.03284	0	0	0	0	-0.31114	-0.60836	-0.30785	-0.29722	0.00329	0.30051
13	62733328	62733338	_TEAD4_MA0809.1	8.89302	-	13	62733312	62733844	Interval_22114	0	+	0.02563	0.09888	0.07858	0.02059	0	0	0	0	-1.11547	-0.88232	0.12072	0.23315	1.23619	1.00304
13	63047163	63047173	_TEAD4_MA0809.1	7.81932	+	13	63045768	63047363	Interval_22131	0	+	0.39051	0.14497	0.16216	0.37808	1	0	0	1	1.23155	1.10143	0.04255	-0.13012	-1.18899	-1.05887
13	63121243	63121253	_TEAD4_MA0809.1	7.79859	-	13	63119663	63122534	Interval_22141	0	+	0.20056	0.09596	0.07999	0.24998	0	0	0	0	0.83655	1.02093	-0.27249	0.18438	-1.10905	-1.29342
13	63155063	63155073	_TEAD4_MA0809.1	8.25338	-	13	63153708	63156968	Interval_22145	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
13	63187259	63187269	_TEAD4_MA0809.1	9.15637	+	13	63186768	63189232	Interval_22149	0	+	0.8222	0.38768	0.3738	0.92985	1	1	1	1	1.01635	1.06427	-0.17027	0.04792	-1.18662	-1.23454
13	63245060	63245070	_TEAD4_MA0809.1	7.55574	+	13	63239369	63246948	Interval_22152	0	+	0.03073	0.0414	0.03156	0.05152	0	0	0	0	-0.21061	-0.01753	-0.38543	0.19307	-0.17482	-0.3679
13	63252098	63252108	_TEAD4_MA0809.1	7.59206	-	13	63249091	63253454	Interval_22153	0	+	0.09824	0.07793	0.12179	0.13386	0	0	0	0	0.23447	-0.23135	-0.33695	-0.46582	-0.57142	-0.10559
13	63252209	63252219	_TEAD4_MA0809.1	7.59206	-	13	63249091	63253454	Interval_22153	0	+	0.12449	0.09303	0.1266	0.13887	0	0	0	0	0.31226	-0.01871	-0.12295	-0.33097	-0.43521	-0.10424
13	63252458	63252468	_TEAD4_MA0809.1	7.59206	-	13	63249091	63253454	Interval_22153	0	+	0.35344	0.22127	0.22379	0.35616	1	0	0	1	0.59593	0.58193	-0.01001	-0.014	-0.60594	-0.59194
13	63252505	63252515	_TEAD4_MA0809.1	7.75795	-	13	63249091	63253454	Interval_22153	0	+	0.48591	0.25507	0.15258	0.43833	1	0	0	1	0.83991	1.463	0.13759	0.62309	-0.70232	-1.32541
13	63252816	63252826	_TEAD4_MA0809.1	9.15637	-	13	63249091	63253454	Interval_22153	0	+	0.0871	0.09808	0.09095	0.11301	0	0	0	0	-0.12216	-0.04402	-0.27324	0.07814	-0.15108	-0.22922
13	63268773	63268783	_TEAD4_MA0809.1	7.55789	+	13	63268472	63269243	Interval_22158	0	+	0.08711	0.12445	0.17769	0.0951	0	0	0	0	-0.37905	-0.78987	-0.0899	-0.41082	0.28915	0.69997
13	63272457	63272467	_TEAD4_MA0809.1	7.99004	-	13	63272209	63274073	Interval_22160	0	+	0.58694	0.5413	0.43977	0.64339	1	1	1	1	0.10956	0.388	-0.12492	0.27844	-0.23449	-0.51293
13	63272942	63272952	_TEAD4_MA0809.1	7.69267	+	13	63272209	63274073	Interval_22160	0	+	1.0749	0.7455	0.7596	1.20142	1	1	1	1	0.50678	0.48102	-0.15545	-0.02576	-0.66223	-0.63647
13	63274063	63274073	_TEAD4_MA0809.1	8.06194	+	13	63272209	63274073	Interval_22160	0	+	0.34748	0.28326	0.17633	0.3951	1	0	0	1	0.26355	0.84935	-0.16839	0.5858	-0.43194	-1.01774
13	63279171	63279181	_TEAD4_MA0809.1	7.52396	+	13	63278218	63282312	Interval_22161	0	+	0.11833	0.10851	0.08159	0.10993	0	0	0	0	0.09412	0.38891	0.08012	0.29478	-0.014	-0.30878
13	63280483	63280493	_TEAD4_MA0809.1	8.38003	-	13	63278218	63282312	Interval_22161	0	+	0.33117	0.1222	0.12856	0.32471	1	0	0	1	1.20873	1.15227	0.02553	-0.05646	-1.1832	-1.12674
13	63281283	63281293	_TEAD4_MA0809.1	8.2647	-	13	63278218	63282312	Interval_22161	0	+	0.19028	0.0976	0.11554	0.21828	0	0	0	0	0.75511	0.5748	-0.1675	-0.18031	-0.92261	-0.7423
13	63304810	63304820	_TEAD4_MA0809.1	7.55789	-	13	63304102	63306241	Interval_22165	0	+	0.39473	0.18815	0.16507	0.42808	1	0	0	1	0.93876	1.09468	-0.10731	0.15592	-1.04608	-1.20199
13	63306213	63306223	_TEAD4_MA0809.1	7.72203	+	13	63304102	63306241	Interval_22165	0	+	0.29501	0.15501	0.12563	0.29667	0	0	0	0	0.78955	1.02893	-0.00719	0.23938	-0.79674	-1.03612
13	63353465	63353475	_TEAD4_MA0809.1	7.79859	+	13	63353043	63353891	Interval_22172	0	+	0.06024	0.19967	0.34252	0.07092	0	0	1	0	-1.28189	-1.96283	-0.15011	-0.68094	1.13178	1.81272
13	63562283	63562293	_TEAD4_MA0809.1	8.50304	-	13	63562126	63566627	Interval_22180	0	+	0.16969	0.23733	0.08886	0.12259	0	0	0	0	-0.40818	0.71495	0.37278	1.12312	0.78095	-0.34217
13	63566531	63566541	_TEAD4_MA0809.1	7.84652	-	13	63562126	63566627	Interval_22180	0	+	0.16069	0.13045	0.14649	0.17384	0	0	0	0	0.2393	0.10745	-0.09284	-0.13185	-0.33214	-0.20029
13	63643573	63643583	_TEAD4_MA0809.1	7.69267	+	13	63642519	63643604	Interval_22184	0	+	0.01936	0.05343	0.05385	0.0438	0	0	0	0	-0.68063	-0.6873	-0.51848	-0.00667	0.16215	0.16882
13	63801606	63801616	_TEAD4_MA0809.1	7.8258	-	13	63801335	63801759	Interval_22189	0	+	0.04139	0.09362	0.09779	0.03994	0	0	0	0	-0.73549	-0.78077	0.02688	-0.04528	0.76237	0.80765
13	64370171	64370181	_TEAD4_MA0809.1	7.67874	+	13	64369785	64370870	Interval_22229	0	+	0.2053	0.14947	0.15353	0.26259	0	0	0	0	0.37757	0.34652	-0.30602	-0.03105	-0.68359	-0.65254
13	64370554	64370564	_TEAD4_MA0809.1	7.75385	-	13	64369785	64370870	Interval_22229	0	+	0.36458	0.24497	0.26112	0.31999	1	0	0	1	0.50991	0.4296	0.16973	-0.08031	-0.34017	-0.25987
13	64421461	64421471	_TEAD4_MA0809.1	8.02208	-	13	64421046	64422830	Interval_22231	0	+	0.22356	0.14436	0.1952	0.20826	0	0	0	0	0.52238	0.16614	0.08725	-0.35624	-0.43513	-0.07889
13	64439676	64439686	_TEAD4_MA0809.1	7.99219	+	13	64439024	64440077	Interval_22233	0	+	0.69908	0.41687	0.30878	0.82208	1	1	1	1	0.69739	1.08966	-0.22289	0.39227	-0.92028	-1.31255
13	65058265	65058275	_TEAD4_MA0809.1	7.99004	+	13	65058059	65059131	Interval_22237	0	+	0.10227	0.11627	0.11579	0.28071	0	0	0	0	-0.13804	-0.13352	-1.18892	0.00452	-1.05087	-1.0554
13	65058373	65058383	_TEAD4_MA0809.1	8.64552	-	13	65058059	65059131	Interval_22237	0	+	0.11621	0.13006	0.08166	0.2968	0	0	0	0	-0.12473	0.36825	-1.12268	0.49298	-0.99794	-1.49093
13	65279230	65279240	_TEAD4_MA0809.1	8.89302	+	13	65278163	65279453	Interval_22242	0	+	0.35324	0.31621	0.27354	0.42346	1	1	0	1	0.14377	0.32943	-0.23863	0.18566	-0.3824	-0.56806
13	67094200	67094210	_TEAD4_MA0809.1	8.83165	-	13	67093645	67094278	Interval_22251	0	+	0.10899	0.17145	0.08317	0.0379	0	0	0	0	-0.51337	0.28046	0.96137	0.79383	1.47474	0.68091
13	67332040	67332050	_TEAD4_MA0809.1	8.64337	+	13	67331908	67333091	Interval_22260	0	+	0.03779	0.07878	0.09038	0.06799	0	0	0	0	-0.6294	-0.76698	-0.48847	-0.13758	0.14093	0.27851
13	68523832	68523842	_TEAD4_MA0809.1	7.99219	-	13	68523576	68523880	Interval_22283	0	+	0.06177	0.03882	0.04112	0.07809	0	0	0	0	0.3808	0.33778	-0.22029	-0.04303	-0.6011	-0.55807
13	69490602	69490612	_TEAD4_MA0809.1	8.36146	-	13	69488357	69491114	Interval_22305	0	+	0.04192	0.04359	0.10417	0.01429	0	0	0	0	-0.03015	-0.83771	0.62018	-0.80756	0.65033	1.45789
13	69564338	69564348	_TEAD4_MA0809.1	7.77457	+	13	69563185	69565239	Interval_22311	0	+	0.33647	0.37622	0.38641	0.34674	1	1	1	1	-0.14586	-0.18099	-0.03912	-0.03513	0.10674	0.14187
13	69565021	69565031	_TEAD4_MA0809.1	8.89302	-	13	69563185	69565239	Interval_22311	0	+	0.08592	0.09796	0.09716	0.10498	0	0	0	0	-0.13465	-0.12608	-0.20772	0.00857	-0.07307	-0.08164
13	69585705	69585715	_TEAD4_MA0809.1	8.08266	-	13	69585558	69586665	Interval_22314	0	+	0.14643	0.11737	0.11171	0.16627	0	0	0	0	0.24861	0.30244	-0.14805	0.05384	-0.39665	-0.45049
13	70187706	70187716	_TEAD4_MA0809.1	7.79859	-	13	70187400	70188100	Interval_22323	0	+	0.06018	0.06313	0.14442	0.03747	0	0	0	0	-0.04307	-0.89953	0.38329	-0.85645	0.42637	1.28282
13	70726626	70726636	_TEAD4_MA0809.1	8.83165	-	13	70725907	70726733	Interval_22332	0	+	0.01488	0.08977	0.06446	0.00025	0	0	0	0	-1.2864	-0.96554	0.47624	0.32086	1.76264	1.44178
13	70794123	70794133	_TEAD4_MA0809.1	7.81932	+	13	70793607	70794866	Interval_22337	0	+	0.47751	1.39896	1.00632	0.42257	1	1	1	1	-1.48046	-1.01969	0.16286	0.46077	1.64333	1.18255
13	70794431	70794441	_TEAD4_MA0809.1	7.99004	+	13	70793607	70794866	Interval_22337	0	+	0.22961	0.27341	0.21891	0.25805	0	0	0	0	-0.21932	0.05906	-0.14615	0.27838	0.07318	-0.20521
13	70836736	70836746	_TEAD4_MA0809.1	7.84652	+	13	70835946	70836915	Interval_22340	0	+	0.0715	0.07552	0.06973	0.03647	0	0	0	0	-0.05241	0.02369	0.56148	0.07611	0.61389	0.53778
13	70840227	70840237	_TEAD4_MA0809.1	8.38003	+	13	70839870	70842751	Interval_22341	0	+	0.02631	0.07247	0.08183	0.02677	0	0	0	0	-0.78853	-0.90673	-0.01042	-0.1182	0.77811	0.89631
13	70842258	70842268	_TEAD4_MA0809.1	8.3321	-	13	70839870	70842751	Interval_22341	0	+	0.08674	0.25941	0.19828	0.11836	0	0	0	0	-1.25922	-0.9262	-0.32793	0.33302	0.93129	0.59827
13	72209823	72209833	_TEAD4_MA0809.1	7.78515	+	13	72208652	72210915	Interval_22348	0	+	0.06275	0.09694	0.07731	0.06702	0	0	0	0	-0.42462	-0.19628	-0.06038	0.22835	0.36424	0.1359
13	72210081	72210091	_TEAD4_MA0809.1	8.11202	-	13	72208652	72210915	Interval_22348	0	+	0.72677	0.43093	0.29933	0.75687	1	1	0	1	0.70666	1.18289	-0.05575	0.47623	-0.76241	-1.23864
13	73290297	73290307	_TEAD4_MA0809.1	8.25553	-	13	73289973	73291016	Interval_22363	0	+	0.77618	0.61248	0.44171	0.6773	1	1	1	1	0.32422	0.76423	0.18701	0.44001	-0.13721	-0.57722
13	73290490	73290500	_TEAD4_MA0809.1	7.99219	+	13	73289973	73291016	Interval_22363	0	+	1.19755	0.96696	0.6573	1.26423	1	1	1	1	0.29824	0.83021	-0.07588	0.53197	-0.37412	-0.90609
13	73431629	73431639	_TEAD4_MA0809.1	8.25338	+	13	73431089	73433579	Interval_22371	0	+	0.24484	0.0653	0.07891	0.25249	0	0	0	0	1.46067	1.28073	-0.03862	-0.17994	-1.49928	-1.31934
13	73454911	73454921	_TEAD4_MA0809.1	8.02811	-	13	73454074	73458364	Interval_22374	0	+	0.41232	0.3307	0.22547	0.40958	1	1	0	1	0.2891	0.77523	0.00882	0.48613	-0.28028	-0.76641
13	73457320	73457330	_TEAD4_MA0809.1	8.36146	-	13	73454074	73458364	Interval_22374	0	+	0.42439	0.11338	0.11475	0.38688	1	0	0	1	1.61636	1.60329	0.12229	-0.01307	-1.49408	-1.48101
13	73469009	73469019	_TEAD4_MA0809.1	7.80539	+	13	73466931	73470006	Interval_22375	0	+	0.06469	0.0802	0.0709	0.09303	0	0	0	0	-0.2045	-0.08539	-0.35418	0.11911	-0.14968	-0.26879
13	73469898	73469908	_TEAD4_MA0809.1	8.2647	-	13	73466931	73470006	Interval_22375	0	+	0.0612	0.05724	0.07471	0.12285	0	0	0	0	0.05929	-0.18569	-0.70204	-0.24497	-0.76133	-0.51635
13	73751527	73751537	_TEAD4_MA0809.1	8.02811	+	13	73750592	73751789	Interval_22397	0	+	0.10959	0.21599	0.14308	0.09599	0	0	0	0	-0.78665	-0.29657	0.14031	0.49008	0.92696	0.43688
13	74001673	74001683	_TEAD4_MA0809.1	8.64337	-	13	74001644	74003701	Interval_22408	0	+	0.08935	0.07916	0.08843	0.07595	0	0	0	0	0.12116	0.01053	0.16153	-0.11063	0.04037	0.151
13	74031481	74031491	_TEAD4_MA0809.1	8.02811	+	13	74031299	74032497	Interval_22412	0	+	0.0565	0.08332	0.08108	0.04633	0	0	0	0	-0.3633	-0.33623	0.16584	0.02708	0.52914	0.50206
13	74037871	74037881	_TEAD4_MA0809.1	7.84652	-	13	74037163	74039802	Interval_22413	0	+	0.04113	0.031	0.02983	0.03537	0	0	0	0	0.19991	0.22489	0.11026	0.02498	-0.08966	-0.11464
13	74039561	74039571	_TEAD4_MA0809.1	8.05531	+	13	74037163	74039802	Interval_22413	0	+	0.03049	0.03462	0.05411	0.02434	0	0	0	0	-0.0855	-0.43207	0.13751	-0.34657	0.22301	0.56958
13	74104705	74104715	_TEAD4_MA0809.1	7.99219	+	13	74103991	74105362	Interval_22420	0	+	0.35976	0.39267	0.36901	0.21298	1	1	1	0	-0.11492	-0.03324	0.66612	0.08168	0.78104	0.69936
13	74301738	74301748	_TEAD4_MA0809.1	8.22618	-	13	74301128	74302408	Interval_22430	0	+	0.83006	0.63404	0.49959	0.93747	1	1	1	1	0.36966	0.69215	-0.16846	0.32249	-0.53811	-0.86061
13	74316510	74316520	_TEAD4_MA0809.1	8.25338	-	13	74316357	74318023	Interval_22431	0	+	0.64845	0.42399	0.23633	0.70229	1	1	0	1	0.57216	1.32591	-0.10907	0.75376	-0.68122	-1.43498
