TFBS_chr	TFBS_start	TFBS_end	TFBS_name	TFBS_score	TFBS_strand	peak_chr	peak_start	peak_end	additional_1	additional_2	additional_3	WT_Stem_footprints_score	AhRKO_Diff_footprints_score	WT_Diff_footprints_score	AhRKO_Stem_footprints_score	WT_Stem_footprints_bound	AhRKO_Diff_footprints_bound	WT_Diff_footprints_bound	AhRKO_Stem_footprints_bound	WT_Stem_footprints_AhRKO_Diff_footprints_log2fc	WT_Stem_footprints_WT_Diff_footprints_log2fc	WT_Stem_footprints_AhRKO_Stem_footprints_log2fc	AhRKO_Diff_footprints_WT_Diff_footprints_log2fc	AhRKO_Diff_footprints_AhRKO_Stem_footprints_log2fc	WT_Diff_footprints_AhRKO_Stem_footprints_log2fc
11	117199585	117199591	_AhrArnt_MA0006.1	7.39881	+	11	117198218	117200197	Interval_15984	0	+	0.75014	0.81199	0.75195	0.95379	1	1	1	1	-0.10911	-0.00331	-0.3319	0.10579	-0.22279	-0.32859
11	117204966	117204972	_AhrArnt_MA0006.1	7.39881	+	11	117204540	117206302	Interval_15985	0	+	0.30714	0.28683	0.31346	0.30981	1	0	1	1	0.08772	-0.02624	-0.01114	-0.11396	-0.09886	0.0151
11	117242891	117242897	_AhrArnt_MA0006.1	7.39881	-	11	117242612	117243200	Interval_15991	0	+	0.032	0.07677	0.08323	0.02579	0	0	0	0	-0.72017	-0.79974	0.13574	-0.07957	0.85591	0.93548
11	117245699	117245705	_AhrArnt_MA0006.1	7.39881	+	11	117245340	117247496	Interval_15992	0	+	0.02226	0.02655	0.06728	0.03707	0	0	0	0	-0.10058	-0.81369	-0.32107	-0.71312	-0.22049	0.49262
11	117246443	117246449	_AhrArnt_MA0006.1	7.39881	+	11	117245340	117247496	Interval_15992	0	+	0.1184	0.12806	0.11471	0.15115	0	0	0	0	-0.08692	0.03464	-0.27564	0.12155	-0.18873	-0.31028
11	117246727	117246733	_AhrArnt_MA0006.1	7.39881	+	11	117245340	117247496	Interval_15992	0	+	0.04612	0.05093	0.11846	0.05157	0	0	0	0	-0.08101	-0.90202	-0.09146	-0.821	-0.01044	0.81056
11	117278716	117278722	_AhrArnt_MA0006.1	7.39881	+	11	117278527	117278934	Interval_15996	0	+	0.01832	0.05182	0.12967	0.01668	0	0	0	0	-0.68155	-1.5884	0.04329	-0.90685	0.72484	1.6317
11	117313498	117313504	_AhrArnt_MA0006.1	7.39881	+	11	117313137	117315512	Interval_16002	0	+	0.01156	0.0157	0.04991	0.01018	0	0	0	0	-0.11767	-0.83771	0.04146	-0.72004	0.15913	0.87917
11	117313922	117313928	_AhrArnt_MA0006.1	7.39881	+	11	117313137	117315512	Interval_16002	0	+	0.01489	0.03756	0.09472	0.01951	0	0	0	0	-0.52163	-1.34132	-0.1227	-0.81969	0.39893	1.21862
11	117320215	117320221	_AhrArnt_MA0006.1	7.39881	+	11	117319717	117320851	Interval_16003	0	+	0.25863	0.50713	0.70525	0.30259	0	1	1	1	-0.87981	-1.32765	-0.1999	-0.44784	0.67991	1.12775
11	117320738	117320744	_AhrArnt_MA0006.1	7.39881	-	11	117319717	117320851	Interval_16003	0	+	0.05808	0.10858	0.09716	0.08981	0	0	0	0	-0.61378	-0.49605	-0.41486	0.11773	0.19891	0.08119
11	117390564	117390570	_AhrArnt_MA0006.1	7.39881	+	11	117389908	117391117	Interval_16014	0	+	0.0577	0.06295	0.22263	0.1087	0	0	0	0	-0.07772	-1.45351	-0.62073	-1.37579	-0.54302	0.83278
11	117390741	117390747	_AhrArnt_MA0006.1	7.39881	+	11	117389908	117391117	Interval_16014	0	+	0.05163	0.08341	0.11537	0.05295	0	0	0	0	-0.44142	-0.78065	-0.02129	-0.33923	0.42013	0.75936
11	117414802	117414808	_AhrArnt_MA0006.1	7.39881	+	11	117414442	117416173	Interval_16016	0	+	0.02578	0.04895	0.0519	0.02559	0	0	0	0	-0.45223	-0.50083	0.00436	-0.0486	0.45659	0.50519
11	117751564	117751570	_AhrArnt_MA0006.1	7.39881	+	11	117751367	117751969	Interval_16035	0	+	0.03562	0.24216	0.29683	0.0283	0	0	0	0	-1.94036	-2.19825	0.15294	-0.25789	2.0933	2.35119
11	117818469	117818475	_AhrArnt_MA0006.1	7.39881	-	11	117816457	117819666	Interval_16041	0	+	0.10747	0.08415	0.17922	0.08819	0	0	0	0	0.25368	-0.58121	0.20641	-0.83489	-0.04726	0.78762
11	117818479	117818485	_AhrArnt_MA0006.1	7.39881	-	11	117816457	117819666	Interval_16041	0	+	0.10747	0.08415	0.17922	0.08819	0	0	0	0	0.25368	-0.58121	0.20641	-0.83489	-0.04726	0.78762
11	117931366	117931372	_AhrArnt_MA0006.1	7.39881	+	11	117930929	117932818	Interval_16058	0	+	0.05894	0.09091	0.12839	0.06665	0	0	0	0	-0.41434	-0.78468	-0.11134	-0.37034	0.303	0.67334
11	117949458	117949464	_AhrArnt_MA0006.1	7.39881	-	11	117949391	117950215	Interval_16063	0	+	0.21709	0.19028	0.14603	0.21947	0	0	0	0	0.16076	0.47292	-0.01344	0.31215	-0.17421	-0.48636
11	117969004	117969010	_AhrArnt_MA0006.1	7.39881	+	11	117968238	117970526	Interval_16066	0	+	0.75289	0.72179	0.59272	0.79754	1	1	1	1	0.05794	0.32687	-0.07931	0.26893	-0.13725	-0.40618
11	117969982	117969988	_AhrArnt_MA0006.1	7.39881	+	11	117968238	117970526	Interval_16066	0	+	1.13466	0.95079	0.90837	1.36073	1	1	1	1	0.24624	0.30956	-0.2545	0.06332	-0.50074	-0.56406
11	118009839	118009845	_AhrArnt_MA0006.1	7.39881	+	11	118009612	118013370	Interval_16072	0	+	0.1107	0.15756	0.17318	0.17668	0	0	0	0	-0.39718	-0.5085	-0.53231	-0.11132	-0.13513	-0.02381
11	118012383	118012389	_AhrArnt_MA0006.1	7.39881	-	11	118009612	118013370	Interval_16072	0	+	0.07146	0.05896	0.08767	0.05469	0	0	0	0	0.17639	-0.20068	0.24195	-0.37707	0.06556	0.44263
11	118186442	118186448	_AhrArnt_MA0006.1	7.39881	-	11	118185787	118187809	Interval_16082	0	+	0.03244	0.05056	0.09763	0.03163	0	0	0	0	-0.33383	-0.95359	0.01689	-0.61976	0.35072	0.97048
11	118186620	118186626	_AhrArnt_MA0006.1	7.39881	-	11	118185787	118187809	Interval_16082	0	+	0.0402	0.05953	0.12097	0.0371	0	0	0	0	-0.32179	-1.03149	0.05901	-0.70969	0.3808	1.09049
11	118248664	118248670	_AhrArnt_MA0006.1	7.39881	+	11	118246783	118249311	Interval_16089	0	+	2.55209	3.54216	3.32261	2.14734	1	1	1	1	-0.46715	-0.37583	0.24523	0.09132	0.71238	0.62106
11	118299655	118299661	_AhrArnt_MA0006.1	7.39881	-	11	118298594	118299670	Interval_16094	0	+	0.04114	0.04694	0.09004	0.03354	0	0	0	0	-0.1031	-0.70004	0.14731	-0.59694	0.25041	0.84735
11	118346850	118346856	_AhrArnt_MA0006.1	7.39881	+	11	118346664	118347207	Interval_16102	0	+	0.14199	0.11457	0.18194	0.22245	0	0	0	0	0.23967	-0.29043	-0.53519	-0.53009	-0.77485	-0.24476
11	118379581	118379587	_AhrArnt_MA0006.1	7.39881	-	11	118379257	118380260	Interval_16107	0	+	0.13192	0.13603	0.08215	0.16799	0	0	0	0	-0.03465	0.503	-0.27898	0.53765	-0.24433	-0.78198
11	118469875	118469881	_AhrArnt_MA0006.1	7.39881	+	11	118469531	118470921	Interval_16120	0	+	0.06898	0.43505	0.42951	0.0454	0	1	1	0	-2.1535	-2.13647	0.36247	0.01703	2.51597	2.49894
11	118509726	118509732	_AhrArnt_MA0006.1	7.39881	-	11	118509589	118509852	Interval_16127	0	+	0.06711	0.31933	0.24767	0.04686	0	1	0	0	-1.77357	-1.44981	0.31153	0.32376	2.08511	1.76134
11	119034167	119034173	_AhrArnt_MA0006.1	7.39881	+	11	119033934	119035612	Interval_16141	0	+	0.02855	0.05722	0.09947	0.03882	0	0	0	0	-0.52239	-1.05613	-0.20952	-0.53374	0.31288	0.84661
11	119035291	119035297	_AhrArnt_MA0006.1	7.39881	-	11	119033934	119035612	Interval_16141	0	+	0.0133	0.04856	0.12779	0.02195	0	0	0	0	-0.76454	-1.70889	-0.22828	-0.94436	0.53626	1.48061
11	119035381	119035387	_AhrArnt_MA0006.1	7.39881	+	11	119033934	119035612	Interval_16141	0	+	0.04363	0.05442	0.0852	0.03583	0	0	0	0	-0.18086	-0.59891	0.14649	-0.41804	0.32735	0.74539
11	119053950	119053956	_AhrArnt_MA0006.1	7.39881	-	11	119052027	119054730	Interval_16145	0	+	0.11207	0.22767	0.16454	0.12696	0	0	0	0	-0.82754	-0.43468	-0.13722	0.39286	0.69033	0.29747
11	119053962	119053968	_AhrArnt_MA0006.1	7.39881	-	11	119052027	119054730	Interval_16145	0	+	0.09904	0.21021	0.17211	0.12696	0	0	0	0	-0.86096	-0.61965	-0.26903	0.24131	0.59193	0.35062
11	119054495	119054501	_AhrArnt_MA0006.1	7.39881	-	11	119052027	119054730	Interval_16145	0	+	0.12036	0.14125	0.18899	0.10594	0	0	0	0	-0.17967	-0.52176	0.13851	-0.34209	0.31818	0.66027
11	119212753	119212759	_AhrArnt_MA0006.1	7.39881	-	11	119212474	119213785	Interval_16163	0	+	0.3465	0.53499	0.66523	0.37019	1	1	1	1	-0.57657	-0.87245	-0.08644	-0.29588	0.49013	0.78601
11	119215452	119215458	_AhrArnt_MA0006.1	7.39881	+	11	119214675	119216389	Interval_16164	0	+	0.51678	1.22252	1.35688	0.49449	1	1	1	1	-1.18526	-1.33148	0.05925	-0.14622	1.24451	1.39073
11	119375946	119375952	_AhrArnt_MA0006.1	7.39881	-	11	119375419	119376092	Interval_16183	0	+	0.02713	0.07827	0.16306	0.03261	0	0	0	0	-0.84439	-1.63898	-0.11802	-0.79459	0.72637	1.52096
11	119389967	119389973	_AhrArnt_MA0006.1	7.39881	-	11	119389788	119395249	Interval_16184	0	+	0.90486	0.7392	0.75373	1.02804	1	1	1	1	0.27903	0.25228	-0.1773	-0.02675	-0.45633	-0.42958
11	119391960	119391966	_AhrArnt_MA0006.1	7.39881	+	11	119389788	119395249	Interval_16184	0	+	0.37124	0.36977	0.2234	0.33939	1	1	0	1	0.0052	0.64837	0.11714	0.64317	0.11194	-0.53123
11	119416693	119416699	_AhrArnt_MA0006.1	7.39881	-	11	119416544	119419607	Interval_16189	0	+	0.01998	0.03232	0.1035	0.02292	0	0	0	0	-0.28211	-1.2997	-0.07239	-1.01758	0.20973	1.22731
11	119547564	119547570	_AhrArnt_MA0006.1	7.39881	+	11	119546552	119549745	Interval_16208	0	+	0.20198	0.1124	0.18744	0.201	0	0	0	0	0.67714	0.0905	0.00592	-0.58665	-0.67122	-0.08457
11	119547960	119547966	_AhrArnt_MA0006.1	7.39881	-	11	119546552	119549745	Interval_16208	0	+	0.09873	0.10172	0.13567	0.10752	0	0	0	0	-0.0314	-0.34692	-0.09043	-0.31552	-0.05903	0.25649
11	119549507	119549513	_AhrArnt_MA0006.1	7.39881	+	11	119546552	119549745	Interval_16208	0	+	0.02455	0.07205	0.08143	0.02841	0	0	0	0	-0.82357	-0.94245	-0.08754	-0.11888	0.73603	0.85491
11	119549722	119549728	_AhrArnt_MA0006.1	7.39881	+	11	119546552	119549745	Interval_16208	0	+	0.06063	0.05782	0.08075	0.08688	0	0	0	0	0.04206	-0.26994	-0.34306	-0.312	-0.38512	-0.07312
11	119611795	119611801	_AhrArnt_MA0006.1	7.39881	+	11	119611476	119611933	Interval_16211	0	+	0.07015	0.23932	0.28168	0.12627	0	0	0	0	-1.36542	-1.57108	-0.60691	-0.20566	0.75852	0.96418
11	119716081	119716087	_AhrArnt_MA0006.1	7.39881	-	11	119715367	119718292	Interval_16220	0	+	0.14886	0.20888	0.43756	0.14366	0	0	1	0	-0.40344	-1.35164	0.0409	-0.94819	0.44435	1.39254
11	119916041	119916047	_AhrArnt_MA0006.1	7.39881	-	11	119915483	119916837	Interval_16237	0	+	0.1585	0.12891	0.30799	0.13554	0	0	1	0	0.23656	-0.81889	0.18008	-1.05545	-0.05648	0.99897
11	119916468	119916474	_AhrArnt_MA0006.1	7.39881	-	11	119915483	119916837	Interval_16237	0	+	0.39338	0.51233	0.50833	0.5037	1	1	1	1	-0.35195	-0.34141	-0.32911	0.01054	0.02284	0.0123
11	119948560	119948566	_AhrArnt_MA0006.1	7.39881	+	11	119948089	119948836	Interval_16243	0	+	0.20482	0.12552	0.13254	0.2748	0	0	0	0	0.57286	0.51191	-0.36648	-0.06095	-0.93934	-0.87839
11	120000043	120000049	_AhrArnt_MA0006.1	7.39881	+	11	119998832	120000547	Interval_16252	0	+	0.01473	0.02156	0.04313	0.02979	0	0	0	0	-0.17841	-0.6298	-0.36765	-0.45139	-0.18924	0.26215
11	120060781	120060787	_AhrArnt_MA0006.1	7.39881	+	11	120060404	120061092	Interval_16258	0	+	0.03309	0.09993	0.12262	0.02601	0	0	0	0	-0.96459	-1.18556	0.15327	-0.22097	1.11786	1.33883
11	120224216	120224222	_AhrArnt_MA0006.1	7.39881	+	11	120224044	120224908	Interval_16275	0	+	0.04714	0.11886	0.21578	0.02999	0	0	0	0	-0.88816	-1.58523	0.32816	-0.69708	1.21632	1.9134
11	120236441	120236447	_AhrArnt_MA0006.1	7.39881	+	11	120236379	120241225	Interval_16278	0	+	0.32339	0.36884	0.328	0.31752	1	1	1	1	-0.17128	-0.01833	0.02368	0.15295	0.19496	0.04201
11	120236481	120236487	_AhrArnt_MA0006.1	7.39881	+	11	120236379	120241225	Interval_16278	0	+	0.27222	0.35652	0.28661	0.26552	0	1	0	0	-0.34765	-0.06559	0.03159	0.28206	0.37923	0.09718
11	120236645	120236651	_AhrArnt_MA0006.1	7.39881	+	11	120236379	120241225	Interval_16278	0	+	0.34534	0.39414	0.34128	0.29567	1	1	1	0	-0.17323	0.0154	0.20068	0.18863	0.37391	0.18528
11	120239644	120239650	_AhrArnt_MA0006.1	7.39881	+	11	120236379	120241225	Interval_16278	0	+	0.05541	0.0447	0.06791	0.04093	0	0	0	0	0.17739	-0.18274	0.24542	-0.36013	0.06802	0.42816
11	120252366	120252372	_AhrArnt_MA0006.1	7.39881	+	11	120250174	120253322	Interval_16280	0	+	0.44042	0.12916	0.17611	0.50748	1	0	0	1	1.5218	1.16308	-0.18956	-0.35873	-1.71136	-1.35264
11	120348756	120348762	_AhrArnt_MA0006.1	7.39881	+	11	120347838	120351561	Interval_16295	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
11	120359939	120359945	_AhrArnt_MA0006.1	7.39881	+	11	120359931	120360863	Interval_16297	0	+	0.03355	0.09552	0.10929	0.03488	0	0	0	0	-0.908	-1.05046	-0.02689	-0.14246	0.88112	1.02358
11	120549885	120549891	_AhrArnt_MA0006.1	7.39881	-	11	120548866	120550634	Interval_16317	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
11	120617718	120617724	_AhrArnt_MA0006.1	7.39881	+	11	120615659	120618483	Interval_16323	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
11	120618110	120618116	_AhrArnt_MA0006.1	7.39881	+	11	120615659	120618483	Interval_16323	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
11	120618343	120618349	_AhrArnt_MA0006.1	7.39881	+	11	120615659	120618483	Interval_16323	0	+	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
11	120659223	120659229	_AhrArnt_MA0006.1	7.39881	-	11	120658959	120661259	Interval_16328	0	+	0.10234	0.06306	0.08124	0.07507	0	0	0	0	0.47711	0.2366	0.31382	-0.24051	-0.16329	0.07721
11	120659374	120659380	_AhrArnt_MA0006.1	7.39881	+	11	120658959	120661259	Interval_16328	0	+	0.03621	0.08685	0.08171	0.04204	0	0	0	0	-0.75722	-0.69615	-0.11032	0.06107	0.64691	0.58584
11	120693128	120693134	_AhrArnt_MA0006.1	7.39881	-	11	120692049	120693284	Interval_16331	0	+	0.03913	0.06248	0.06812	0.03019	0	0	0	0	-0.38525	-0.46469	0.17983	-0.07944	0.56507	0.64451
11	120721621	120721627	_AhrArnt_MA0006.1	7.39881	+	11	120720531	120722494	Interval_16337	0	+	1.52263	1.93883	1.74013	1.56552	1	1	1	1	-0.34122	-0.18833	-0.03913	0.1529	0.30209	0.14919
11	120762973	120762979	_AhrArnt_MA0006.1	7.39881	-	11	120761848	120763648	Interval_16344	0	+	0.82651	1.16546	0.80447	0.82921	1	1	1	1	-0.47763	0.03729	-0.0045	0.51492	0.47313	-0.0418
11	120812761	120812767	_AhrArnt_MA0006.1	7.39881	+	11	120812059	120815921	Interval_16351	0	+	0.07483	0.0469	0.10525	0.06342	0	0	0	0	0.41389	-0.34669	0.15503	-0.76059	-0.25886	0.50172
11	120815661	120815667	_AhrArnt_MA0006.1	7.39881	-	11	120812059	120815921	Interval_16351	0	+	0.05019	0.03342	0.09496	0.03293	0	0	0	0	0.30756	-0.59699	0.31761	-0.90455	0.01005	0.9146
11	120897913	120897919	_AhrArnt_MA0006.1	7.39881	+	11	120897804	120898610	Interval_16359	0	+	0.02803	0.03155	0.02786	0.03231	0	0	0	0	-0.07587	0.00377	-0.09174	0.07964	-0.01587	-0.09551
11	120898359	120898365	_AhrArnt_MA0006.1	7.39881	-	11	120897804	120898610	Interval_16359	0	+	0.18517	0.08368	0.1322	0.14427	0	0	0	0	0.87962	0.39262	0.2933	-0.48701	-0.58633	-0.09932
11	120950499	120950505	_AhrArnt_MA0006.1	7.39881	+	11	120948441	120951390	Interval_16366	0	+	0.04412	0.07308	0.16165	0.05613	0	0	0	0	-0.43969	-1.29046	-0.19883	-0.85076	0.24086	1.09163
11	121056944	121056950	_AhrArnt_MA0006.1	7.39881	-	11	121056648	121056957	Interval_16383	0	+	0.02421	0.04261	0.10336	0.02337	0	0	0	0	-0.37833	-1.19522	0.01988	-0.81689	0.39822	1.2151
11	121100848	121100854	_AhrArnt_MA0006.1	7.39881	+	11	121100589	121103230	Interval_16390	0	+	0.30772	0.34155	0.35847	0.37506	1	1	1	1	-0.135	-0.19806	-0.25732	-0.06306	-0.12232	-0.05926
11	121229205	121229211	_AhrArnt_MA0006.1	7.39881	-	11	121228532	121229802	Interval_16402	0	+	0.31452	0.29772	0.31698	0.26546	1	0	1	0	0.07062	-0.01006	0.21676	-0.08068	0.14614	0.22682
11	121307796	121307802	_AhrArnt_MA0006.1	7.39881	-	11	121307440	121308198	Interval_16407	0	+	0.07369	0.12137	0.26803	0.04615	0	0	0	0	-0.51616	-1.46113	0.41206	-0.94497	0.92823	1.87319
11	121387702	121387708	_AhrArnt_MA0006.1	7.39881	-	11	121387664	121388810	Interval_16410	0	+	0.09086	0.14141	0.127	0.12788	0	0	0	0	-0.48013	-0.35874	-0.36646	0.12139	0.11368	-0.00771
11	121516594	121516600	_AhrArnt_MA0006.1	7.39881	+	11	121516172	121518541	Interval_16419	0	+	0.23897	0.12881	0.18092	0.22132	0	0	0	0	0.73444	0.3405	0.0953	-0.39394	-0.63914	-0.2452
11	121516602	121516608	_AhrArnt_MA0006.1	7.39881	+	11	121516172	121518541	Interval_16419	0	+	0.26458	0.19152	0.21825	0.22983	0	0	0	0	0.39998	0.24049	0.17652	-0.15949	-0.22346	-0.06397
11	121516618	121516624	_AhrArnt_MA0006.1	7.39881	+	11	121516172	121518541	Interval_16419	0	+	0.26458	0.19152	0.22418	0.22983	0	0	0	0	0.39998	0.20738	0.17652	-0.1926	-0.22346	-0.03086
11	121702596	121702602	_AhrArnt_MA0006.1	7.39881	-	11	121702052	121705433	Interval_16435	0	+	1.08912	0.86783	0.91467	1.22847	1	1	1	1	0.31559	0.24279	-0.16829	-0.0728	-0.48388	-0.41108
11	121703667	121703673	_AhrArnt_MA0006.1	7.39881	+	11	121702052	121705433	Interval_16435	0	+	0.14184	0.11977	0.12312	0.13896	0	0	0	0	0.18984	0.15937	0.0234	-0.03047	-0.16644	-0.13597
12	3572215	3572221	_AhrArnt_MA0006.1	7.39881	-	12	3571948	3573212	Interval_16480	0	+	1.05033	0.88497	0.98163	1.41238	1	1	1	1	0.23796	0.09415	-0.41459	-0.14382	-0.65256	-0.50874
12	3759558	3759564	_AhrArnt_MA0006.1	7.39881	-	12	3759403	3759966	Interval_16485	0	+	0.08472	0.16043	0.24968	0.08178	0	0	0	0	-0.69707	-1.23481	0.03523	-0.53774	0.73229	1.27004
12	3861817	3861823	_AhrArnt_MA0006.1	7.39881	+	12	3861462	3861987	Interval_16491	0	+	0.02184	0.03739	0.07815	0.03272	0	0	0	0	-0.33751	-0.96678	-0.24418	-0.62926	0.09333	0.7226
12	4133265	4133271	_AhrArnt_MA0006.1	7.39881	-	12	4132984	4134027	Interval_16502	0	+	0.07864	0.07254	0.06426	0.12874	0	0	0	0	0.07807	0.1913	-0.51869	0.11323	-0.59677	-0.70999
12	4133441	4133447	_AhrArnt_MA0006.1	7.39881	+	12	4132984	4134027	Interval_16502	0	+	0.16258	0.08396	0.12622	0.26761	0	0	0	0	0.7217	0.2899	-0.60961	-0.43181	-1.33131	-0.8995
12	4592908	4592914	_AhrArnt_MA0006.1	7.39881	-	12	4592458	4594155	Interval_16531	0	+	0.72161	0.49441	0.45911	0.78852	1	1	1	1	0.51341	0.61254	-0.12192	0.09914	-0.63533	-0.73446
12	4843165	4843171	_AhrArnt_MA0006.1	7.39881	+	12	4842905	4844106	Interval_16538	0	+	0.16062	0.21641	0.21757	0.19606	0	0	0	0	-0.35849	-0.36508	-0.2378	-0.00658	0.12069	0.12728
12	4843996	4844002	_AhrArnt_MA0006.1	7.39881	-	12	4842905	4844106	Interval_16538	0	+	0.28212	0.20216	0.1779	0.3146	0	0	0	1	0.41589	0.57009	-0.13977	0.1542	-0.55566	-0.70986
12	5204151	5204157	_AhrArnt_MA0006.1	7.39881	+	12	5204127	5204597	Interval_16550	0	+	0.03174	0.08087	0.09381	0.02229	0	0	0	0	-0.77661	-0.9267	0.21284	-0.15009	0.98945	1.13954
12	7778052	7778058	_AhrArnt_MA0006.1	7.39881	+	12	7776572	7778443	Interval_16560	0	+	0.03975	0.08307	0.07967	0.04455	0	0	0	0	-0.64458	-0.60319	-0.08735	0.04139	0.55723	0.51585
12	7857274	7857280	_AhrArnt_MA0006.1	7.39881	+	12	7856667	7859154	Interval_16565	0	+	0.08863	0.09743	0.1226	0.23507	0	0	0	0	-0.09756	-0.3449	-1.11383	-0.24734	-1.01628	-0.76893
12	8088660	8088666	_AhrArnt_MA0006.1	7.39881	-	12	8087647	8090619	Interval_16572	0	+	0.09803	0.21585	0.14935	0.10458	0	0	0	0	-0.90422	-0.46428	-0.06826	0.43995	0.83596	0.39602
12	8223752	8223758	_AhrArnt_MA0006.1	7.39881	+	12	8222919	8224566	Interval_16581	0	+	0.03184	0.03177	0.06115	0.04526	0	0	0	0	0.00146	-0.51077	-0.25641	-0.51223	-0.25788	0.25435
12	8353866	8353872	_AhrArnt_MA0006.1	7.39881	-	12	8353049	8354287	Interval_16595	0	+	0.03392	0.02471	0.07383	0.02257	0	0	0	0	0.20021	-0.64294	0.251	-0.84316	0.05079	0.89394
12	8555833	8555839	_AhrArnt_MA0006.1	7.39881	-	12	8555294	8556544	Interval_16614	0	+	0.01703	0.05106	0.07337	0.06218	0	0	0	0	-0.70312	-1.02839	-0.87439	-0.32527	-0.17128	0.154
12	8764487	8764493	_AhrArnt_MA0006.1	7.39881	+	12	8764247	8764932	Interval_16630	0	+	0.08457	0.06892	0.07748	0.06189	0	0	0	0	0.19854	0.08658	0.29747	-0.11196	0.09893	0.21089
12	8776219	8776225	_AhrArnt_MA0006.1	7.39881	+	12	8775872	8778564	Interval_16632	0	+	0.44611	0.43241	0.24654	0.47134	1	1	0	1	0.04149	0.76847	-0.07342	0.72698	-0.11491	-0.84189
12	10583852	10583858	_AhrArnt_MA0006.1	7.39881	+	12	10582955	10583869	Interval_16677	0	+	0.03431	0.05408	0.09391	0.0336	0	0	0	0	-0.35235	-0.87496	0.0144	-0.52262	0.36675	0.88937
12	10590018	10590024	_AhrArnt_MA0006.1	7.39881	-	12	10589315	10590085	Interval_16678	0	+	0.03455	0.07334	0.04753	0.03671	0	0	0	0	-0.62383	-0.24003	-0.04282	0.3838	0.58101	0.19721
12	11150532	11150538	_AhrArnt_MA0006.1	7.39881	-	12	11149245	11150808	Interval_16687	0	+	0.09909	0.06966	0.1017	0.12591	0	0	0	0	0.35109	-0.02738	-0.25924	-0.37846	-0.61033	-0.23187
12	12447017	12447023	_AhrArnt_MA0006.1	7.39881	+	12	12445913	12448747	Interval_16718	0	+	0.51564	0.28937	0.11548	0.48184	1	0	0	1	0.75955	1.85665	0.09102	1.0971	-0.66853	-1.76563
12	12447764	12447770	_AhrArnt_MA0006.1	7.39881	-	12	12445913	12448747	Interval_16718	0	+	0.04397	0.07095	0.1023	0.04731	0	0	0	0	-0.41421	-0.78157	-0.05821	-0.36736	0.356	0.72337
12	12448470	12448476	_AhrArnt_MA0006.1	7.39881	+	12	12445913	12448747	Interval_16718	0	+	0.14427	0.08481	0.06819	0.17335	0	0	0	0	0.5729	0.78424	-0.21448	0.21134	-0.78738	-0.99872
12	12810978	12810984	_AhrArnt_MA0006.1	7.39881	+	12	12810136	12811171	Interval_16729	0	+	0.03169	0.06548	0.12122	0.0431	0	0	0	0	-0.57609	-1.20191	-0.22124	-0.62582	0.35485	0.98067
12	12939157	12939163	_AhrArnt_MA0006.1	7.39881	-	12	12939055	12942858	Interval_16733	0	+	0.0771	0.03532	0.07086	0.12977	0	0	0	0	0.65669	0.08102	-0.54694	-0.57567	-1.20363	-0.62796
12	12942322	12942328	_AhrArnt_MA0006.1	7.39881	+	12	12939055	12942858	Interval_16733	0	+	0.15883	0.14555	0.13029	0.13272	0	0	0	0	0.10123	0.22705	0.20627	0.12583	0.10504	-0.02079
12	15320716	15320722	_AhrArnt_MA0006.1	7.39881	+	12	15319752	15321278	Interval_16765	0	+	0.01478	0.09431	0.12818	0.00895	0	0	0	0	-1.33988	-1.67059	0.17178	-0.33071	1.51166	1.84237
12	15815917	15815923	_AhrArnt_MA0006.1	7.39881	+	12	15815386	15817490	Interval_16772	0	+	0.09675	0.13696	0.08433	0.14528	0	0	0	0	-0.37883	0.14043	-0.44617	0.51926	-0.06734	-0.5866
12	15817205	15817211	_AhrArnt_MA0006.1	7.39881	-	12	15815386	15817490	Interval_16772	0	+	0.15548	0.18271	0.10571	0.16965	0	0	0	0	-0.19075	0.43121	-0.1024	0.62196	0.08835	-0.53361
12	16015619	16015625	_AhrArnt_MA0006.1	7.39881	+	12	16014958	16016074	Interval_16777	0	+	0.11736	0.26574	0.09339	0.25664	0	0	0	0	-0.97107	0.2432	-0.92706	1.21426	0.04401	-1.17025
12	16618724	16618730	_AhrArnt_MA0006.1	7.39881	+	12	16618631	16619304	Interval_16798	0	+	0.03347	0.09203	0.1139	0.02782	0	0	0	0	-0.87118	-1.09681	0.12029	-0.22563	0.99147	1.2171
12	16619007	16619013	_AhrArnt_MA0006.1	7.39881	-	12	16618631	16619304	Interval_16798	0	+	0.06586	0.22668	0.19572	0.11951	0	0	0	0	-1.35677	-1.17669	-0.60482	0.18008	0.75195	0.57187
12	16635239	16635245	_AhrArnt_MA0006.1	7.39881	+	12	16634552	16636417	Interval_16799	0	+	0.02174	0.10808	0.05167	0.02094	0	0	0	0	-1.30215	-0.59281	0.01973	0.70934	1.32188	0.61254
12	16635249	16635255	_AhrArnt_MA0006.1	7.39881	-	12	16634552	16636417	Interval_16799	0	+	0.02174	0.10808	0.05287	0.02094	0	0	0	0	-1.30215	-0.61217	0.01973	0.68998	1.32188	0.6319
